_id,index,stageIds,gameId,createdAt,data.target,data.targetNum,data.repNum,data.trialNum,data.chat,data.countCorrect,data.speaker,data.submitted,data.player_TmGhWCgqKsPPuwW7m_response,data.player_TmGhWCgqKsPPuwW7m_correct,data.player_TmGhWCgqKsPPuwW7m_time,data.player_XzSxf5dbkTQbAySyn_response,data.player_XzSxf5dbkTQbAySyn_correct,data.player_XzSxf5dbkTQbAySyn_time,data.player_Y4gBWfBNJrF5xNnYa_response,data.player_Y4gBWfBNJrF5xNnYa_correct,data.player_Y4gBWfBNJrF5xNnYa_time,data.player_MpfyeqPHi6LGanyZE_response,data.player_MpfyeqPHi6LGanyZE_correct,data.player_MpfyeqPHi6LGanyZE_time,data.player_XDYMpEW48uEDY2AKT_response,data.player_XDYMpEW48uEDY2AKT_correct,data.player_XDYMpEW48uEDY2AKT_time,data.player_zsCocJ4gY757WdtRm_response,data.player_zsCocJ4gY757WdtRm_correct,data.player_zsCocJ4gY757WdtRm_time,data.player_fpQSfDkFQquyZPeeY_response,data.player_fpQSfDkFQquyZPeeY_correct,data.player_fpQSfDkFQquyZPeeY_time,data.player_g47HoPgY7BZ5yiSNH_response,data.player_g47HoPgY7BZ5yiSNH_correct,data.player_g47HoPgY7BZ5yiSNH_time,data.player_vGWQMSpu3DC2q39SP_response,data.player_vGWQMSpu3DC2q39SP_correct,data.player_vGWQMSpu3DC2q39SP_time,data.player_TaXnEbLjRk5BHEtKS_response,data.player_TaXnEbLjRk5BHEtKS_correct,data.player_TaXnEbLjRk5BHEtKS_time,data.player_hPCE2W2nsW737JfLM_response,data.player_hPCE2W2nsW737JfLM_correct,data.player_hPCE2W2nsW737JfLM_time,data.player_unq6bmWt24ozszLHq_response,data.player_unq6bmWt24ozszLHq_correct,data.player_unq6bmWt24ozszLHq_time,data.player_NDxDF3jtu4GsxE6Ka_response,data.player_NDxDF3jtu4GsxE6Ka_correct,data.player_NDxDF3jtu4GsxE6Ka_time,data.player_TcSFd2e7jR4nEmwgk_response,data.player_TcSFd2e7jR4nEmwgk_correct,data.player_TcSFd2e7jR4nEmwgk_time,data.player_qFRcN5H2Wh32P5CXo_response,data.player_qFRcN5H2Wh32P5CXo_correct,data.player_qFRcN5H2Wh32P5CXo_time,data.player_XfPenstnRyoSskufp_response,data.player_XfPenstnRyoSskufp_correct,data.player_XfPenstnRyoSskufp_time,data.player_fSMHCA2X7sKM5kb39_response,data.player_fSMHCA2X7sKM5kb39_correct,data.player_fSMHCA2X7sKM5kb39_time,data.player_whYPsCAALJKsn3n2g_response,data.player_whYPsCAALJKsn3n2g_correct,data.player_whYPsCAALJKsn3n2g_time
cajszrdenKNbAAX3q,12,"u6pDFCorYnu56HTx4,6xrp3vZD7AsNZ5fTL",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_F.png,0,1,12,"{""text"":""laying down"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""against the wall"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""facing left"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""back against right side"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""the sad one"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""no triangles"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""on the head"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_F.png,true,46897,/experiment/tangram_F.png,true,37349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSqLzc9D83fRCxQH4,13,"DAeaE4nTw5cAzRfq7,JAu7tKRJtDaDNmgut",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_K.png,1,1,13,"{""text"":""kneeling"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""praying"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""small triangle on the back"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""pointy legs"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""pointing up"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""straight line"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""like in legs"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""}",1,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_K.png,true,40484,/experiment/tangram_L.png,false,46132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3jFwosCCMWDumDzo,14,"KyWHwGZuQxomHBtZr,ukKMB9DASTfbkqAtc",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_D.png,2,1,14,"{""text"":""standing"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""facing left"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""he's asking for money"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""left side is a straight line"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_D.png,true,34955,/experiment/tangram_D.png,true,43445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PJStCPKWs5iRnBEaW,15,"xaCr885sy7RaPrD5r,dFQGXgrMZFYXbMgMk",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_H.png,3,1,15,"{""text"":""2 simple ones"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""not the square"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""the one with a small triangle on the right"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""at the bottom"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""squatting as well?"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_H.png"",""role"":""listener""},{""text"":""yeah"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",1,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_H.png,true,56493,/experiment/tangram_L.png,false,54261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dJtajXSQNk5ppieNS,16,"6LZvLQPPMsw32w2Cv,qPQzxhmotYvCPSpNQ",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_E.png,4,1,16,"{""text"":""triangle head"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""you know the guy"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""laying on the ground"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""which looks like a rabbit"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""yeah"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""facing left"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""sorry"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""right"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""my bad"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_E.png,true,41729,/experiment/tangram_E.png,true,53255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tpf9TrPmxHETWdo37,17,"t4CoFs5jZkDnXSpSE,NjvaMrxkPWuKS4uuq",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_J.png,5,1,17,"{""text"":""2 simple ones"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""the square"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""got it"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_J.png"",""role"":""listener""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_J.png,true,15936,/experiment/tangram_J.png,true,18805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kiHXemBvJLLiyyoK5,18,"STzK9egBQXR3JK9kQ,8PbRpaq7vvEXdYE2Z",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_A.png,6,1,18,"{""text"":""dancing one"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""one leg up to the left"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""head on the right side"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""bending over?"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""leg to the left"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""he's standing pretty straight"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""Looking up"",""playerId"":""zsCocJ4gY757WdtRm"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""sorta"",""playerId"":""zsCocJ4gY757WdtRm"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""okaaay"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""hands look almost like an arrow"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_A.png,true,62685,/experiment/tangram_A.png,true,43585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2hLE4N36xKrtxYpuv,19,"YTNCWJKo3EQkW6NwX,e45SoduMudDcyqkoE",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_L.png,7,1,19,"{""text"":""kneeling one"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""},{""text"":""legs on the ground"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""},{""text"":""they do not go up"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""},{""text"":""facing right"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""},{""text"":""like a squat"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""},{""text"":""with straight bacl"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""},{""text"":""back*"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""},{""text"":""kneeling squat"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""},{""text"":""I would call it"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""}",1,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_L.png,true,68688,/experiment/tangram_K.png,false,35978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i9vJtF9oEgA8dCAhk,20,"2T52vCCbgPhokpMc7,pittN5qLZDes2a88B",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_C.png,8,1,20,"{""text"":""drowning"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""screaming for help"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""no legs"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_C.png,true,37634,/experiment/tangram_C.png,true,25868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nAr8S3HXW363Wk6CQ,21,"bJQGu2tgcNLeav7we,BZu9sz4ejJjkrJKft",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_B.png,9,1,21,"{""text"":""the most complicated kneeling"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""he's looking down"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""hands to the forhead"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""who is waiting for a hug?"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""me..."",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""aw"",""playerId"":""zsCocJ4gY757WdtRm"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""but anyways"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""a small triangle as feet"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""facing right"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""i meant the figure :P"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""so his arms are wide open?"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""maybe he is"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""the hands triangle"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""is almost separated from the body"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""yeah I see"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""now"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""he's waiting for a hug indeed"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""i'm sending a virtual hug though"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""<3"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_B.png,true,126312,/experiment/tangram_B.png,true,94113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avYJh8rPKZsokzsFS,22,"n4TajtjmCATt4px4Z,ij4LKGWNWHDt5o9aX",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_I.png,10,1,22,"{""text"":""one leg"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""},{""text"":""standing on one leg"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""},{""text"":""one leg to the right"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""},{""text"":""figure skater?"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_I.png"",""role"":""listener""},{""text"":""he's balancing"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""},{""text"":""yeah"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_I.png,true,26884,/experiment/tangram_I.png,true,17048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xXyrZXZGdZkaqaDLa,23,"hGyXqdb3HZefefmKs,CTr7TYG7nztMyNrez",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_G.png,11,1,23,"{""text"":""he's pleading for something"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""laying down"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""one hand right down"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""one hand right up"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""head tilted to the left"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""and back"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""he's back must hurt"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""his*"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""like he just stumbled?"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""yeah"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""and felling on the ground?"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_G.png"",""role"":""listener""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_G.png,true,74056,/experiment/tangram_G.png,true,42848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RkyeEuQH3HZX3MEaj,24,"pAAd3vB52YgrQ5sKz,ahgJDnKv5s9imoNtz",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_G.png,0,2,24,"{""text"":""he stumbled"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""again..."",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""i kinda enjoy it know"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""same"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Lets give names to all the ones that we know already"",""playerId"":""zsCocJ4gY757WdtRm"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""great idea"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""I dont really know this one though"",""playerId"":""zsCocJ4gY757WdtRm"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""I don't think we were supposed to tho"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Ah okay"",""playerId"":""zsCocJ4gY757WdtRm"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""it's the one laying down"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""one hand right down"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""the one which is about to fell on the floor"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""one hand right up"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""yeah"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",1,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_G.png,true,18549,/experiment/tangram_C.png,false,93262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfkrckJjqtbqhdEv3,25,"fEcBoH9ScdzY8BFJk,A2qRQ5rasje9Spkqn",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_C.png,1,2,25,"{""text"":""drowning one"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""he's screaming"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""but Repi"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_C.png"",""role"":""listener""},{""text"":""hands up to the sky"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""tilted to the left"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""why you are the only one who is the speaker"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_C.png"",""role"":""listener""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_C.png,true,45596,/experiment/tangram_C.png,true,19098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kKDDgFaQEq8P8koFJ,26,"M2Mdm9TqhYSZeZmqb,Tma8K9kxgn85JAaDQ",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_D.png,2,2,26,"{""text"":""I think it's supposed to be like tha"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""t"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""standing one"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""facing left"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""asking for money"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_D.png"",""role"":""listener""},{""text"":""asking for $"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""yeaaah"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""got it"",""playerId"":""zsCocJ4gY757WdtRm"",""target"":""/experiment/tangram_D.png"",""role"":""listener""},{""text"":"";)"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_D.png"",""role"":""listener""},{""text"":"";]"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_D.png,true,52329,/experiment/tangram_D.png,true,28623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TtgL9aBXLvX4Wuh6f,27,"dpKhbF4igMhNkRjNZ,onood57qEFog5BSTT",wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,/experiment/tangram_H.png,3,2,27,"{""text"":""the simple ones"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""small triangle bottom right"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""potato looking guy"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""i like that name"",""playerId"":""XDYMpEW48uEDY2AKT"",""target"":""/experiment/tangram_H.png"",""role"":""listener""},{""text"":""yeah"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""the second one will be"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""hmm"",""playerId"":""MpfyeqPHi6LGanyZE"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",2,MpfyeqPHi6LGanyZE,true,,,,,,,,,,false,false,false,/experiment/tangram_H.png,true,44030,/experiment/tangram_H.png,true,53410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
