_id,index,assignment,full,runningAt,finishedAt,status,gameIds,gameLobbyIds,createdAt,archivedAt
m9cd5tS3oijn9Aoba,1,simple,false,2021-07-22T22:25:14Z,,cancelled,,qyxSnXgA9moqC8Ex8,2021-07-22T22:25:12Z,2021-07-22T22:26:50Z
P4WpCfTRBB45C9cMo,2,simple,true,2021-07-22T22:26:54Z,2021-07-22T23:10:29Z,finished,,55uXKbqaShw7M2wCX,2021-07-22T22:26:32Z,2021-07-23T19:57:37Z
K9wCjEy3vAohQqJLe,3,simple,true,2021-07-22T22:26:55Z,2021-07-22T23:28:55Z,finished,,LsnHGPbRLPabWRBSi,2021-07-22T22:26:33Z,2021-07-23T19:57:38Z
xG3bfb3D7geRkL92m,4,simple,true,2021-07-22T22:26:56Z,2021-07-22T23:09:40Z,finished,,x8BXJBHh3RxchPoHv,2021-07-22T22:26:34Z,2021-07-23T19:57:38Z
Kq6xZbJcT2zaqpbne,5,simple,true,2021-07-22T22:26:57Z,2021-07-23T00:00:48Z,finished,,aN8pHZrA4HqxMrJvL,2021-07-22T22:26:34Z,2021-07-23T19:57:38Z
iTjLaCWgyc9f7n5rQ,6,simple,true,2021-07-22T22:26:58Z,2021-07-22T23:44:29Z,finished,,n5vjRQ8hmwsEHZ2Fd,2021-07-22T22:26:35Z,2021-07-23T19:57:38Z
a3TJHYPEbAkg2RQwC,7,simple,true,2021-07-22T22:26:58Z,2021-07-22T22:50:27Z,finished,,rHhNxKwZ5tqhMuiAF,2021-07-22T22:26:35Z,2021-07-23T19:57:39Z
3ccxCoYApKD5qXGD7,8,simple,true,2021-07-22T22:26:59Z,2021-07-23T01:12:54Z,finished,,mTTqrN4mxovqHQKqp,2021-07-22T22:26:35Z,2021-07-23T19:57:39Z
MQR9PSjv3RZaT2zPm,9,simple,true,2021-07-22T22:27:00Z,2021-07-23T00:04:59Z,finished,,H8WzWCYTYHQr8QQiy,2021-07-22T22:26:36Z,2021-07-23T19:57:39Z
RyvKHAv8Phv33WQkN,10,simple,true,2021-07-22T22:27:00Z,2021-07-22T23:48:59Z,finished,,5ygBYimhnLq4Bcb2N,2021-07-22T22:26:36Z,2021-07-23T19:57:40Z
4F342CcQRBSLFwveu,11,simple,true,2021-07-22T22:27:01Z,2021-07-23T00:03:36Z,finished,,P6fTdSrcNL9wqiiNK,2021-07-22T22:26:36Z,2021-07-23T19:57:40Z
E8rr4oSTiizAF3puk,12,simple,true,2021-07-22T22:27:01Z,2021-07-23T00:41:51Z,finished,,BKYrTo9oGnATdFhpC,2021-07-22T22:26:36Z,2021-07-23T19:57:40Z
EQes3bkEFRE6vqmbB,13,simple,true,2021-07-22T22:27:02Z,2021-07-23T00:57:24Z,finished,,wH7gEWZR5cjTS8K4s,2021-07-22T22:26:36Z,2021-07-23T19:57:40Z
FpGf5kXfC5wwk63Cj,14,simple,true,2021-07-22T22:27:03Z,2021-07-23T00:10:31Z,finished,,t3d4LuHZFazCzHhYq,2021-07-22T22:26:37Z,2021-07-23T19:57:40Z
GiaexJ4LMnkEiHR9H,15,simple,true,2021-07-22T22:27:03Z,2021-07-23T00:11:05Z,finished,,QS4Eafr9T9ubnBSFi,2021-07-22T22:26:37Z,2021-07-23T19:57:41Z
AJBgGfH9Fr4egYBF5,16,simple,true,2021-07-22T22:27:04Z,2021-07-23T01:05:23Z,finished,,qnoTqh4XmrW2MXMzP,2021-07-22T22:26:37Z,2021-07-23T19:57:41Z
AJ39mWa3yC5C2sCRR,17,simple,true,2021-07-22T22:27:04Z,2021-07-22T22:58:04Z,finished,,2omkaJ32ZD8Xw8zFg,2021-07-22T22:26:37Z,2021-07-23T19:57:41Z
qMXRY2E62dgLQ9Fzi,18,simple,true,2021-07-22T22:27:05Z,2021-07-22T23:18:43Z,finished,,ZPbLBgNbakKdvnvuZ,2021-07-22T22:26:38Z,2021-07-23T19:57:41Z
GqDRgRc3Cf4rPMit8,19,simple,true,2021-07-22T22:27:06Z,2021-07-23T00:35:23Z,finished,,FqHWHwrBm5grkDFGZ,2021-07-22T22:26:39Z,2021-07-23T19:57:42Z
EvS426ZGbTN3jKf5r,20,simple,true,2021-07-22T22:27:06Z,2021-07-23T00:43:51Z,finished,,wKykRHJR6QKynFBgR,2021-07-22T22:26:39Z,2021-07-23T19:57:42Z
CnmX5CDWtjj6uPdg4,21,simple,true,2021-07-22T22:27:07Z,2021-07-23T00:34:25Z,finished,,JhQpRhQoN5GBsRJh3,2021-07-22T22:26:41Z,2021-07-23T19:57:42Z
YEc7pF9csp6d9vTM8,22,simple,true,2021-07-22T22:27:08Z,2021-07-23T00:52:09Z,finished,,3QfyJMSuR6NqnvyjZ,2021-07-22T22:26:42Z,2021-07-23T19:57:34Z
3uTyFruDaNXjv98ND,23,simple,true,2021-07-22T22:27:08Z,2021-07-22T23:00:34Z,finished,,TzJFJ7WRqnrbHmjj6,2021-07-22T22:26:42Z,2021-07-23T19:57:33Z
n4SpG8AoBuKTEauS5,24,simple,true,2021-07-22T22:27:09Z,2021-07-22T23:04:45Z,finished,,Gr8rbA6ptoruMLtKy,2021-07-22T22:26:43Z,2021-07-23T19:57:32Z
ido9CLt5jPffpXhaY,25,simple,true,2021-07-22T22:27:10Z,2021-07-23T00:21:21Z,finished,,tFPSAEbmcE44gfr5J,2021-07-22T22:26:44Z,2021-07-23T19:57:31Z
6ALsRWYHJeXHmSrT2,26,simple,false,2021-07-22T22:27:10Z,,cancelled,,HsT6TjdydCZqMgxtA,2021-07-22T22:26:49Z,2021-07-23T19:57:36Z
BjoAapsBxczxzzmrB,27,simple,false,2021-07-22T22:27:11Z,,cancelled,,QmyMWnMTParFHqKGs,2021-07-22T22:26:53Z,2021-07-23T19:57:37Z
88W8cBGfgLHJ8M7rT,28,simple,false,2021-07-22T22:27:12Z,,cancelled,,6dsPdmwZwzq2bcQn9,2021-07-22T22:26:53Z,2021-07-23T19:57:37Z
YBMD7fhzTRm63Jyin,29,simple,false,2021-07-22T22:51:31Z,,cancelled,,9D2Ceb9kb5icve43M,2021-07-22T22:51:29Z,2021-07-23T19:57:37Z
ZAPjKqGGbZGmzLTFF,30,simple,false,2021-07-22T22:51:31Z,,cancelled,,sg6Aqxscdjm68TtxR,2021-07-22T22:51:30Z,2021-07-23T19:57:37Z
QL75vTPhw6EmK9Ekz,31,simple,true,2021-07-23T19:58:05Z,2021-07-23T21:16:18Z,finished,,fvaDCsGFedLr7w3Ra,2021-07-23T19:57:50Z,
Dkqvpa4SwucpvM7J7,32,simple,true,2021-07-23T19:58:06Z,2021-07-23T20:53:15Z,finished,,nySo3NiJX7Kres7zm,2021-07-23T19:57:52Z,
r2TJHANrKSxXssMut,33,simple,true,2021-07-23T19:58:07Z,2021-07-23T21:24:33Z,finished,,CojwM8x8ZFDB9Y6HF,2021-07-23T19:57:52Z,
fMZHrypofvLavMyJg,34,simple,true,2021-07-23T19:58:08Z,2021-07-23T21:31:09Z,finished,,yPMhLu9xFgbC5dWLY,2021-07-23T19:57:53Z,
fxbP9i2PBoQ79mLTB,35,simple,true,2021-07-23T19:58:09Z,2021-07-23T20:43:52Z,finished,,ppvQxmgBzQniJp9K3,2021-07-23T19:57:53Z,
zXaZEBYQsxTFpLEKt,36,simple,true,2021-07-23T19:58:09Z,2021-07-23T22:20:02Z,finished,,4eigY5GthWZfxug8D,2021-07-23T19:57:54Z,
rukjP8XZTFbpwrJgb,37,simple,true,2021-07-23T19:58:10Z,2021-07-23T21:14:35Z,finished,,znSiJdhs7sWk5xhgA,2021-07-23T19:57:54Z,
