_id,index,availableCount,timeoutStartedAt,timedOutAt,queuedPlayerIds,playerIds,gameId,treatmentId,batchId,lobbyConfigId,createdAt
Ga2NiiPDNhQnt5Etz,0,6,,,,,,marqpzptmvhhPe49o,qXjCsYqCFGzCRRTHr,n9uvnsNmeZMttXfuZ,2022-03-31T18:40:55Z
fNEoQK7ZmbGCXQgfK,0,6,,,,,,marqpzptmvhhPe49o,fuRJZpWBz2RMYdBNz,n9uvnsNmeZMttXfuZ,2022-03-31T18:40:57Z
im45Qe9SmDBmG57Aw,0,6,,,,,,marqpzptmvhhPe49o,tBMgdWDtxJboeYzxB,n9uvnsNmeZMttXfuZ,2022-03-31T18:40:58Z
it8n2GWLD3Y7FGCJj,0,6,,,,,,marqpzptmvhhPe49o,RkXEaZsefzEFgzptE,n9uvnsNmeZMttXfuZ,2022-03-31T18:40:58Z
j5qAvpdge9b3xsTZJ,0,6,,,,,,marqpzptmvhhPe49o,95E49hzM5XeNgY8ZR,n9uvnsNmeZMttXfuZ,2022-03-31T18:40:59Z
fhxuifxw37W8r3Pzg,0,6,,,,,,marqpzptmvhhPe49o,v7rCdF5ATfDxQdNvJ,n9uvnsNmeZMttXfuZ,2022-03-31T18:41:02Z
zviCQXNM4xWoYTmoY,0,6,2022-03-31T18:50:09Z,,"Yt4E9ypgJohLYb5Fi,SNKZcpXznSxMQbtXL,A3WjK6mYe9hWymanm,XBjhcfLtesgASpEW2,xzEFcLxSaz7ZmqRw6,Q5Bs5Daz3vBi66sSW,26CcB9PbDmhM35ZNP,eQEGsPdG5J5N7ShbR,5J7qybS6Kinu3Cgrf,rCpFYLfAwjnAvo6if,9wh7emuJZwNAA8x2Y,8qpTxRSMtKdunwcqh,XtG7mXdx5a9FB265o,fxPohWWFgMPKLfCje,9dRXS3rNnk4nrKRep,Dtqy4LrocKduvjQAJ,5WJuxLfe5niSaBPCs,FrgvTQMyYw2PtB4FM,5TRGDDvFoSqdFxy6z,dscYmyM8wN5o3feju,TKkheuqivmSM2HBSg,xgiHduQDPM8Em4NYq,RCtT8PJsDnFWBE44N,zY3h7BkB5TkBGcwM4","SNKZcpXznSxMQbtXL,8qpTxRSMtKdunwcqh,Q5Bs5Daz3vBi66sSW,XBjhcfLtesgASpEW2,5J7qybS6Kinu3Cgrf,xzEFcLxSaz7ZmqRw6",zviCQXNM4xWoYTmoY,marqpzptmvhhPe49o,pQd93tDASYk3tsX22,n9uvnsNmeZMttXfuZ,2022-03-31T18:44:02Z
uvTWfZnixQs6nHoYg,0,6,2022-03-31T18:51:19Z,,"Yt4E9ypgJohLYb5Fi,A3WjK6mYe9hWymanm,26CcB9PbDmhM35ZNP,eQEGsPdG5J5N7ShbR,rCpFYLfAwjnAvo6if,9wh7emuJZwNAA8x2Y,XtG7mXdx5a9FB265o,fxPohWWFgMPKLfCje,9dRXS3rNnk4nrKRep,Dtqy4LrocKduvjQAJ,5WJuxLfe5niSaBPCs,FrgvTQMyYw2PtB4FM,5TRGDDvFoSqdFxy6z,dscYmyM8wN5o3feju,TKkheuqivmSM2HBSg,xgiHduQDPM8Em4NYq,RCtT8PJsDnFWBE44N,zY3h7BkB5TkBGcwM4,BZ33Z3ckuTZqkvWLp,bZN5e6x6KQmBGcLPS,wY4Ss8z9GxTar8DXx","9wh7emuJZwNAA8x2Y,26CcB9PbDmhM35ZNP,Yt4E9ypgJohLYb5Fi,FrgvTQMyYw2PtB4FM,A3WjK6mYe9hWymanm,9dRXS3rNnk4nrKRep",uvTWfZnixQs6nHoYg,marqpzptmvhhPe49o,5P5zWfcvEFh3bYbyn,n9uvnsNmeZMttXfuZ,2022-03-31T18:44:04Z
mFydM2BjifgM589Kq,0,6,2022-03-31T18:54:15Z,,"eQEGsPdG5J5N7ShbR,rCpFYLfAwjnAvo6if,XtG7mXdx5a9FB265o,fxPohWWFgMPKLfCje,Dtqy4LrocKduvjQAJ,5WJuxLfe5niSaBPCs,5TRGDDvFoSqdFxy6z,dscYmyM8wN5o3feju,TKkheuqivmSM2HBSg,xgiHduQDPM8Em4NYq,RCtT8PJsDnFWBE44N,zY3h7BkB5TkBGcwM4,BZ33Z3ckuTZqkvWLp,bZN5e6x6KQmBGcLPS,wY4Ss8z9GxTar8DXx,zG8KbzT93cabrhpQX,pGRgN7WFuz6Kye7gw","fxPohWWFgMPKLfCje,xgiHduQDPM8Em4NYq,Dtqy4LrocKduvjQAJ,RCtT8PJsDnFWBE44N,zY3h7BkB5TkBGcwM4,dscYmyM8wN5o3feju",mFydM2BjifgM589Kq,marqpzptmvhhPe49o,FjZLLP9mkCHxaP4kc,n9uvnsNmeZMttXfuZ,2022-03-31T18:44:04Z
Cbz85KbaPtv2kzhJT,0,6,2022-03-31T18:56:42Z,2022-03-31T19:01:43Z,"eQEGsPdG5J5N7ShbR,rCpFYLfAwjnAvo6if,XtG7mXdx5a9FB265o,5WJuxLfe5niSaBPCs,5TRGDDvFoSqdFxy6z,TKkheuqivmSM2HBSg,BZ33Z3ckuTZqkvWLp,bZN5e6x6KQmBGcLPS,wY4Ss8z9GxTar8DXx,zG8KbzT93cabrhpQX,pGRgN7WFuz6Kye7gw","5WJuxLfe5niSaBPCs,wY4Ss8z9GxTar8DXx,TKkheuqivmSM2HBSg,eQEGsPdG5J5N7ShbR,BZ33Z3ckuTZqkvWLp",,marqpzptmvhhPe49o,tcWMkvMaaDrS6iyFa,n9uvnsNmeZMttXfuZ,2022-03-31T18:44:04Z
