_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
WRGN3spfLG66z9wpJ,0,selection,Selection,2022-03-31T18:51:13Z,180,yviL4hY7Xjjf65rE4,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-03-31T18:51:13.660Z""}"
kXrELiuiofvP43iyi,1,feedback,Feedback,2022-03-31T18:53:34Z,5,yviL4hY7Xjjf65rE4,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-03-31T18:53:34.690Z""}"
JPWv4De39s28TqGom,2,selection,Selection,2022-03-31T18:53:40Z,180,FSWWK4E8vW82TAEj2,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-03-31T18:53:40.086Z""}"
qXgr5tso3ZcLRZdcc,3,feedback,Feedback,2022-03-31T18:56:00Z,5,FSWWK4E8vW82TAEj2,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-03-31T18:56:00.106Z""}"
QQuJ9Rvwp7ZwM5Rot,4,selection,Selection,2022-03-31T18:56:06Z,180,DbPixQuxnDFGyFp9Y,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-03-31T18:56:06.120Z""}"
yYHC9y269BS7FXSaK,5,feedback,Feedback,2022-03-31T18:56:58Z,5,DbPixQuxnDFGyFp9Y,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-03-31T18:56:57.881Z""}"
sou8Xx4YHRTEbz855,6,selection,Selection,2022-03-31T18:57:04Z,180,sak5gtLxPjDF2TdZR,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-03-31T18:57:04.164Z""}"
pM7XAxG9MhNtQ3vy7,7,feedback,Feedback,2022-03-31T18:57:46Z,5,sak5gtLxPjDF2TdZR,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-03-31T18:57:46.109Z""}"
DcKKMAAA3kxWg6iHN,8,selection,Selection,2022-03-31T18:57:52Z,180,WutJfnmN5bGNsWh7L,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-03-31T18:57:52.181Z""}"
zTZbucztDQxaFPdou,9,feedback,Feedback,2022-03-31T18:58:33Z,5,WutJfnmN5bGNsWh7L,zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-03-31T18:58:32.909Z""}"
