_id,index,assignment,full,runningAt,finishedAt,status,gameIds,gameLobbyIds,createdAt,archivedAt
iDDqEWP7vDQdk7yTT,23,simple,true,2022-10-11T17:25:00Z,2022-10-11T18:50:48Z,finished,,QkKavPsKXNH5uJzrs,2022-10-11T17:24:46Z,2022-10-11T21:02:28Z
xH4DTdAnTkmZBwQGf,24,simple,true,2022-10-11T17:24:59Z,2022-10-11T19:22:11Z,finished,,8ukdn7m9ypXhxpPR4,2022-10-11T17:24:47Z,2022-10-11T21:02:28Z
tzbx6YsirJwovm5vK,25,simple,true,2022-10-11T17:24:59Z,2022-10-11T18:52:15Z,finished,,K7iDK8xmfJbE9RZZE,2022-10-11T17:24:48Z,2022-10-11T21:02:28Z
BaFiEaHNN8ZMZKpFz,26,simple,true,2022-10-11T17:24:58Z,2022-10-11T18:59:15Z,finished,,R5N7KGPfkvFs36q7g,2022-10-11T17:24:48Z,2022-10-11T21:02:27Z
7rCqiquMbJQbAbYYa,27,simple,true,2022-10-11T17:24:58Z,2022-10-11T18:26:24Z,finished,,AM32EpWzbjLmWKqQX,2022-10-11T17:24:49Z,2022-10-11T21:02:27Z
JwbkpFdkebC9Pppug,28,simple,true,2022-10-11T17:24:57Z,2022-10-11T18:40:38Z,finished,,kR9MDbh9ktZFmJkcK,2022-10-11T17:24:52Z,2022-10-11T21:02:27Z
kAFfrjrFJY39Qfmi4,29,simple,true,2022-10-11T17:24:57Z,2022-10-11T18:49:48Z,finished,,awMBFij9Yo8w2nA5K,2022-10-11T17:24:53Z,2022-10-11T21:02:27Z
Q6gxjRc4PSSobFGf2,30,simple,true,2022-10-11T17:24:56Z,2022-10-11T18:42:26Z,finished,,APb85jFMnKTvtxB9Q,2022-10-11T17:24:54Z,2022-10-11T21:02:26Z
EmfTjtwusP2Pf4caf,31,simple,false,2022-10-11T21:02:57Z,,running,,exz7LTcQmn9i3EAK3,2022-10-11T21:02:38Z,
ZQW6SWTnPdJqeuAFa,32,simple,false,2022-10-11T21:02:57Z,,running,,9DFBKuCvq2pgHZzQK,2022-10-11T21:02:40Z,
zYYSdycfv6qjb2r2N,33,simple,true,2022-10-11T21:02:57Z,2022-10-11T22:38:28Z,finished,,dMxzcvvFY4ysuhovG,2022-10-11T21:02:41Z,
M4g2znkbMTKkBRG8G,34,simple,true,2022-10-11T21:02:56Z,2022-10-11T23:22:01Z,finished,,QSCEaYhjhfmaftk8d,2022-10-11T21:02:42Z,
qcQHT8kB8uqaf87bm,35,simple,true,2022-10-11T21:02:56Z,2022-10-11T22:45:31Z,finished,,3Sj3XTKmk9Rqe4Bim,2022-10-11T21:02:42Z,
LszibW3fhvytDuunZ,36,simple,true,2022-10-11T21:02:56Z,2022-10-11T21:44:23Z,finished,,qfxH46YLuHGNNXFGT,2022-10-11T21:02:43Z,
PsC7Phqpq8GAHRWB3,37,simple,true,2022-10-11T21:02:56Z,2022-10-11T22:53:02Z,finished,,ZJwZxaeBDE6xqPFAv,2022-10-11T21:02:43Z,
aY6Gso7rQwHwuEYnw,38,simple,true,2022-10-11T21:02:55Z,2022-10-11T23:28:57Z,finished,,MhCsn5ZQTvFv49Bwy,2022-10-11T21:02:44Z,
vd5m6rfLCGXTo6Guz,39,simple,true,2022-10-11T21:02:55Z,2022-10-11T22:42:19Z,finished,,d3pirdbXLaHdgxR9t,2022-10-11T21:02:44Z,
5nA8f58GLkvdYEixG,40,simple,true,2022-10-11T21:02:55Z,2022-10-11T22:30:15Z,finished,,vHRdxbuskY9MXxf4j,2022-10-11T21:02:45Z,
bty5QTNGGqW9NwYQh,41,simple,true,2022-10-11T21:02:55Z,2022-10-11T22:47:18Z,finished,,g6tPwYeFzT3Cer5qC,2022-10-11T21:02:45Z,
LaH627Jqvz6qPAKwA,42,simple,true,2022-10-11T21:02:55Z,2022-10-12T00:43:29Z,finished,,tN6MG8BtJwxfpi753,2022-10-11T21:02:46Z,
SbRxwW7ubkgLFXrPM,43,simple,true,2022-10-11T21:02:55Z,2022-10-11T22:22:27Z,finished,,BPDJ8DfY2oJw6jGZn,2022-10-11T21:02:46Z,
AqJ3jdKZgaL8ufGdE,44,simple,true,2022-10-11T21:02:54Z,2022-10-11T22:13:14Z,finished,,ASJgHR2N8wCgN32cu,2022-10-11T21:02:47Z,
hJxvoBhxCnvbgqXWS,45,simple,true,2022-10-11T21:02:54Z,2022-10-11T22:50:48Z,finished,,QeHxf8rJXN8MCSKYR,2022-10-11T21:02:47Z,
CYksBvrsMvPCrwSkj,46,simple,true,2022-10-11T21:02:54Z,2022-10-11T22:19:44Z,finished,,GWCD2NGoiA2n5Wh2i,2022-10-11T21:02:48Z,
atHL5kqADWk7MtZiF,47,simple,true,2022-10-11T21:02:54Z,2022-10-11T22:14:07Z,finished,,TNRYprBpNcgCrb2HF,2022-10-11T21:02:49Z,
AXrbs2FNvNXGAgm8S,48,simple,true,2022-10-11T21:02:53Z,2022-10-11T23:10:16Z,finished,,QzDZ9idpFkW6nHuCq,2022-10-11T21:02:49Z,
NfhCYtL6os9PWYiJF,49,simple,true,2022-10-11T21:02:53Z,2022-10-11T21:49:56Z,finished,,Cd78pF39goegJ3bsA,2022-10-11T21:02:50Z,
msscW9vJJDLbB2LcD,50,simple,true,2022-10-11T21:02:52Z,2022-10-11T22:13:28Z,finished,,FQmZmJts5MsgBFKCs,2022-10-11T21:02:50Z,
