_id,playerId,gameId,createdAt.x,age,gender,language,raceWhite,raceBlack,raceAsian,raceNative,raceIslander,raceHispanic,education,correctness,human,workedWell,fair,chatUseful,feedback,time,finishedAt,gameLobbyId,treatmentId,roundIds,playerIds,batchId,createdAt.y,targetSet,context,justStarted,roleList
nHMBvcdH3jfB6thZe,KDECwB9Cikjj7ZsE9,cA2SjWv3CePYZgyzS,2021-05-04T22:35:53Z,26,Male,English,NA,TRUE,NA,NA,NA,NA,someCollege,yes,yes,stronglyAgree,Yes,Yes,No,Yes,2021-05-04T22:35:24Z,cA2SjWv3CePYZgyzS,KDHbktbpvGdPYsfm2,"txWwSQGfteCTfRZTS,7RKLRpcMyShLStvuv,pQYGpFoJF6PNnRDEq,6SjbzdZtTkhcTohLj,KKbmBurY8rYyAbAmQ,DYaqioH7CoAygxhas,2D6CnyCEiKzknC8P9,xYx3CBQHsDrTADtrA,eLijRfgPmn76mX46G,6e7R5rm8a7EjerppQ,Cjme7z7inuPcx55BS,vpXamSjXmMiq2hxAF,zjM7JY6jw8jqQsKm9,Zg2ANTxpeicov64Wy,PnLBDxAhCmrWFEZeo,rJyiZosPgr8ghtBjp,rFNwYwXWT7NkE9sJW,Yj6NZRvDW4wBj7vDc,Hy3jHvFnXCmCoGxHE,iJrZcyYyNN5MtXafa,Bx5vEk8fAeG9w9GuZ,gYMXdh47cfzJWhwpJ,jXMSmyTdTJm6bxzXm,N6G6oZFSK9ttjsPRH,6YXqoH6BCZLGEsEcS,ntMrE63zjKBi2mKyG,RKn3CQMnpuZeD7Gbk,3wMzXMJAwWZL3DoNs,RbdKmCuy2j2dqkCvA,WBJzMmm5QMtAZAC2X,BLBuSp74uBeLSqCm3,cQQYSMWPyme6Q8oqG,wHgjbcEFRSBwpmQZo,xnFqG9Ac8ES6hRj2o,fw8XcbrAPECijSRLS,oqwqugG2phs3HE66m,YH47NTznHEqoPcBQQ,zKNsqgZK9X8AW2DoW,BqjTFvNhMYZaSYCDD,LQ4P9HxJif4vzT6qE,K7dZ5iN2vL65XbqsS,fc2ziHzqj6CDDBunA,mat3q6mhJv6iPEuAE,zEXgpCMq9WR6XzkBT,diQNwWua4zxfffqhZ,NpjTjmxSpgRthpEHP,R9h7qikS9dEbSkGET,GjZ9sW3QQ4ki5SvPa,AjXbWRsr77DMR7Lc3,qLTxjSdAJQHGwzHss,tSxnjz3JL9oQfLYmw,A2EmWmvjzKp6dRN7T,vqsDTBK6ATsim6ewB,YxDYbedxsEJTdPEeY,HZMLBZpNsjwfyeFRe,pYPFN8Wms26xcQP7q,s5aGXDtd7jGmyWidM,LiASiWj9HWShZBuAb,fbaAbeyjo6Pwaf3Mj,DmFPZgujwgQWbiFqt,yfNCACfrzndMyfjJm,b6pq4uRhxL3nx8DNv,r3LdPSXWHhANXZaWa,8EFd4pNoJkG3bH9PT,gXc6Aq5byWonfhA5H,4tGDm2ZeXnjZSCzZp,RtfpBKyjTE4RrkhMv,9K5tCCRtxGoc9iXoJ,QQsmjPPka45QLZeGr,khx2KByhBppJEaYpR,PAKcbZLXGnjYjNCTH,jcNc7F4HJpWq8tXkJ","HdKK2ktAX4RmvJwZk,HqyHHokWZEzaNafoJ,KDECwB9Cikjj7ZsE9,tu7h5gBhgzwA6ttCD",E2jgKD6bbgC8YgLZx,2021-05-04T21:52:05Z,setA,"/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_K.png,/experiment/tangram_L.png",FALSE,"{""HdKK2ktAX4RmvJwZk"":[""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""],""KDECwB9Cikjj7ZsE9"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker""],""HqyHHokWZEzaNafoJ"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""],""tu7h5gBhgzwA6ttCD"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""]}"
o5hZDxBNNqeyBoTFe,HqyHHokWZEzaNafoJ,cA2SjWv3CePYZgyzS,2021-05-04T22:36:00Z,21,Male,English,NA,TRUE,NA,NA,NA,NA,bachelor,yes,yes,agree,yes,yes,no,yes,2021-05-04T22:35:24Z,cA2SjWv3CePYZgyzS,KDHbktbpvGdPYsfm2,"txWwSQGfteCTfRZTS,7RKLRpcMyShLStvuv,pQYGpFoJF6PNnRDEq,6SjbzdZtTkhcTohLj,KKbmBurY8rYyAbAmQ,DYaqioH7CoAygxhas,2D6CnyCEiKzknC8P9,xYx3CBQHsDrTADtrA,eLijRfgPmn76mX46G,6e7R5rm8a7EjerppQ,Cjme7z7inuPcx55BS,vpXamSjXmMiq2hxAF,zjM7JY6jw8jqQsKm9,Zg2ANTxpeicov64Wy,PnLBDxAhCmrWFEZeo,rJyiZosPgr8ghtBjp,rFNwYwXWT7NkE9sJW,Yj6NZRvDW4wBj7vDc,Hy3jHvFnXCmCoGxHE,iJrZcyYyNN5MtXafa,Bx5vEk8fAeG9w9GuZ,gYMXdh47cfzJWhwpJ,jXMSmyTdTJm6bxzXm,N6G6oZFSK9ttjsPRH,6YXqoH6BCZLGEsEcS,ntMrE63zjKBi2mKyG,RKn3CQMnpuZeD7Gbk,3wMzXMJAwWZL3DoNs,RbdKmCuy2j2dqkCvA,WBJzMmm5QMtAZAC2X,BLBuSp74uBeLSqCm3,cQQYSMWPyme6Q8oqG,wHgjbcEFRSBwpmQZo,xnFqG9Ac8ES6hRj2o,fw8XcbrAPECijSRLS,oqwqugG2phs3HE66m,YH47NTznHEqoPcBQQ,zKNsqgZK9X8AW2DoW,BqjTFvNhMYZaSYCDD,LQ4P9HxJif4vzT6qE,K7dZ5iN2vL65XbqsS,fc2ziHzqj6CDDBunA,mat3q6mhJv6iPEuAE,zEXgpCMq9WR6XzkBT,diQNwWua4zxfffqhZ,NpjTjmxSpgRthpEHP,R9h7qikS9dEbSkGET,GjZ9sW3QQ4ki5SvPa,AjXbWRsr77DMR7Lc3,qLTxjSdAJQHGwzHss,tSxnjz3JL9oQfLYmw,A2EmWmvjzKp6dRN7T,vqsDTBK6ATsim6ewB,YxDYbedxsEJTdPEeY,HZMLBZpNsjwfyeFRe,pYPFN8Wms26xcQP7q,s5aGXDtd7jGmyWidM,LiASiWj9HWShZBuAb,fbaAbeyjo6Pwaf3Mj,DmFPZgujwgQWbiFqt,yfNCACfrzndMyfjJm,b6pq4uRhxL3nx8DNv,r3LdPSXWHhANXZaWa,8EFd4pNoJkG3bH9PT,gXc6Aq5byWonfhA5H,4tGDm2ZeXnjZSCzZp,RtfpBKyjTE4RrkhMv,9K5tCCRtxGoc9iXoJ,QQsmjPPka45QLZeGr,khx2KByhBppJEaYpR,PAKcbZLXGnjYjNCTH,jcNc7F4HJpWq8tXkJ","HdKK2ktAX4RmvJwZk,HqyHHokWZEzaNafoJ,KDECwB9Cikjj7ZsE9,tu7h5gBhgzwA6ttCD",E2jgKD6bbgC8YgLZx,2021-05-04T21:52:05Z,setA,"/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_K.png,/experiment/tangram_L.png",FALSE,"{""HdKK2ktAX4RmvJwZk"":[""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""],""KDECwB9Cikjj7ZsE9"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker""],""HqyHHokWZEzaNafoJ"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""],""tu7h5gBhgzwA6ttCD"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""]}"
2xQipzbyq3aCtNdP8,HdKK2ktAX4RmvJwZk,cA2SjWv3CePYZgyzS,2021-05-04T22:36:15Z,18,female,English,TRUE,NA,TRUE,NA,NA,TRUE,highSchool,yes,yes,stronglyAgree,yes,yes,no,yes,2021-05-04T22:35:24Z,cA2SjWv3CePYZgyzS,KDHbktbpvGdPYsfm2,"txWwSQGfteCTfRZTS,7RKLRpcMyShLStvuv,pQYGpFoJF6PNnRDEq,6SjbzdZtTkhcTohLj,KKbmBurY8rYyAbAmQ,DYaqioH7CoAygxhas,2D6CnyCEiKzknC8P9,xYx3CBQHsDrTADtrA,eLijRfgPmn76mX46G,6e7R5rm8a7EjerppQ,Cjme7z7inuPcx55BS,vpXamSjXmMiq2hxAF,zjM7JY6jw8jqQsKm9,Zg2ANTxpeicov64Wy,PnLBDxAhCmrWFEZeo,rJyiZosPgr8ghtBjp,rFNwYwXWT7NkE9sJW,Yj6NZRvDW4wBj7vDc,Hy3jHvFnXCmCoGxHE,iJrZcyYyNN5MtXafa,Bx5vEk8fAeG9w9GuZ,gYMXdh47cfzJWhwpJ,jXMSmyTdTJm6bxzXm,N6G6oZFSK9ttjsPRH,6YXqoH6BCZLGEsEcS,ntMrE63zjKBi2mKyG,RKn3CQMnpuZeD7Gbk,3wMzXMJAwWZL3DoNs,RbdKmCuy2j2dqkCvA,WBJzMmm5QMtAZAC2X,BLBuSp74uBeLSqCm3,cQQYSMWPyme6Q8oqG,wHgjbcEFRSBwpmQZo,xnFqG9Ac8ES6hRj2o,fw8XcbrAPECijSRLS,oqwqugG2phs3HE66m,YH47NTznHEqoPcBQQ,zKNsqgZK9X8AW2DoW,BqjTFvNhMYZaSYCDD,LQ4P9HxJif4vzT6qE,K7dZ5iN2vL65XbqsS,fc2ziHzqj6CDDBunA,mat3q6mhJv6iPEuAE,zEXgpCMq9WR6XzkBT,diQNwWua4zxfffqhZ,NpjTjmxSpgRthpEHP,R9h7qikS9dEbSkGET,GjZ9sW3QQ4ki5SvPa,AjXbWRsr77DMR7Lc3,qLTxjSdAJQHGwzHss,tSxnjz3JL9oQfLYmw,A2EmWmvjzKp6dRN7T,vqsDTBK6ATsim6ewB,YxDYbedxsEJTdPEeY,HZMLBZpNsjwfyeFRe,pYPFN8Wms26xcQP7q,s5aGXDtd7jGmyWidM,LiASiWj9HWShZBuAb,fbaAbeyjo6Pwaf3Mj,DmFPZgujwgQWbiFqt,yfNCACfrzndMyfjJm,b6pq4uRhxL3nx8DNv,r3LdPSXWHhANXZaWa,8EFd4pNoJkG3bH9PT,gXc6Aq5byWonfhA5H,4tGDm2ZeXnjZSCzZp,RtfpBKyjTE4RrkhMv,9K5tCCRtxGoc9iXoJ,QQsmjPPka45QLZeGr,khx2KByhBppJEaYpR,PAKcbZLXGnjYjNCTH,jcNc7F4HJpWq8tXkJ","HdKK2ktAX4RmvJwZk,HqyHHokWZEzaNafoJ,KDECwB9Cikjj7ZsE9,tu7h5gBhgzwA6ttCD",E2jgKD6bbgC8YgLZx,2021-05-04T21:52:05Z,setA,"/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_K.png,/experiment/tangram_L.png",FALSE,"{""HdKK2ktAX4RmvJwZk"":[""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""],""KDECwB9Cikjj7ZsE9"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker""],""HqyHHokWZEzaNafoJ"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""],""tu7h5gBhgzwA6ttCD"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""]}"
QsDRYouwkjomGymHL,tu7h5gBhgzwA6ttCD,cA2SjWv3CePYZgyzS,2021-05-04T22:36:36Z,30,male,english,TRUE,NA,NA,NA,NA,NA,someCollege,yes,yes,agree,"Yes, it was enjoyable.","It was pretty fun to do, easy and once you get the hang of it not a problem at all.",None..,Plenty.,2021-05-04T22:35:24Z,cA2SjWv3CePYZgyzS,KDHbktbpvGdPYsfm2,"txWwSQGfteCTfRZTS,7RKLRpcMyShLStvuv,pQYGpFoJF6PNnRDEq,6SjbzdZtTkhcTohLj,KKbmBurY8rYyAbAmQ,DYaqioH7CoAygxhas,2D6CnyCEiKzknC8P9,xYx3CBQHsDrTADtrA,eLijRfgPmn76mX46G,6e7R5rm8a7EjerppQ,Cjme7z7inuPcx55BS,vpXamSjXmMiq2hxAF,zjM7JY6jw8jqQsKm9,Zg2ANTxpeicov64Wy,PnLBDxAhCmrWFEZeo,rJyiZosPgr8ghtBjp,rFNwYwXWT7NkE9sJW,Yj6NZRvDW4wBj7vDc,Hy3jHvFnXCmCoGxHE,iJrZcyYyNN5MtXafa,Bx5vEk8fAeG9w9GuZ,gYMXdh47cfzJWhwpJ,jXMSmyTdTJm6bxzXm,N6G6oZFSK9ttjsPRH,6YXqoH6BCZLGEsEcS,ntMrE63zjKBi2mKyG,RKn3CQMnpuZeD7Gbk,3wMzXMJAwWZL3DoNs,RbdKmCuy2j2dqkCvA,WBJzMmm5QMtAZAC2X,BLBuSp74uBeLSqCm3,cQQYSMWPyme6Q8oqG,wHgjbcEFRSBwpmQZo,xnFqG9Ac8ES6hRj2o,fw8XcbrAPECijSRLS,oqwqugG2phs3HE66m,YH47NTznHEqoPcBQQ,zKNsqgZK9X8AW2DoW,BqjTFvNhMYZaSYCDD,LQ4P9HxJif4vzT6qE,K7dZ5iN2vL65XbqsS,fc2ziHzqj6CDDBunA,mat3q6mhJv6iPEuAE,zEXgpCMq9WR6XzkBT,diQNwWua4zxfffqhZ,NpjTjmxSpgRthpEHP,R9h7qikS9dEbSkGET,GjZ9sW3QQ4ki5SvPa,AjXbWRsr77DMR7Lc3,qLTxjSdAJQHGwzHss,tSxnjz3JL9oQfLYmw,A2EmWmvjzKp6dRN7T,vqsDTBK6ATsim6ewB,YxDYbedxsEJTdPEeY,HZMLBZpNsjwfyeFRe,pYPFN8Wms26xcQP7q,s5aGXDtd7jGmyWidM,LiASiWj9HWShZBuAb,fbaAbeyjo6Pwaf3Mj,DmFPZgujwgQWbiFqt,yfNCACfrzndMyfjJm,b6pq4uRhxL3nx8DNv,r3LdPSXWHhANXZaWa,8EFd4pNoJkG3bH9PT,gXc6Aq5byWonfhA5H,4tGDm2ZeXnjZSCzZp,RtfpBKyjTE4RrkhMv,9K5tCCRtxGoc9iXoJ,QQsmjPPka45QLZeGr,khx2KByhBppJEaYpR,PAKcbZLXGnjYjNCTH,jcNc7F4HJpWq8tXkJ","HdKK2ktAX4RmvJwZk,HqyHHokWZEzaNafoJ,KDECwB9Cikjj7ZsE9,tu7h5gBhgzwA6ttCD",E2jgKD6bbgC8YgLZx,2021-05-04T21:52:05Z,setA,"/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_K.png,/experiment/tangram_L.png",FALSE,"{""HdKK2ktAX4RmvJwZk"":[""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""],""KDECwB9Cikjj7ZsE9"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker""],""HqyHHokWZEzaNafoJ"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""],""tu7h5gBhgzwA6ttCD"":[""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""speaker"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener"",""listener""]}"
