_id,index,stageIds,gameId,createdAt,target,targetNum,repNum,trialNum,numPlayers,countCorrect,speaker,submitted,playerId,correct,response,time,tangram
95ioQM7CFsCF7H3hA,1,"HdQKnJYxv5dyEs65y,sPHbTKFxHnw59CBz3",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_H.png,1,0,1,6,5,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_H.png,82.43,H
zHRZhuDbrAGwRQ5pn,2,"RmQ6o5Mgu68eJSMhu,q6eRWMPhiiFGN3is9",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_A.png,2,0,2,6,5,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_A.png,65.956,A
fTiFG8CRDvrj55fyT,3,"bEwToH889XKBFouuv,WyKx3R69RcRc7RmHM",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_F.png,3,0,3,6,5,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_F.png,80.534,F
fmh9bXy6C8DNsBmKC,4,"SxkW2NCcRXxhX3v8z,DkjdfFZWY6ybspYdk",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_B.png,4,0,4,6,3,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,FALSE,/experiment/tangram_G.png,58.971,B
4hd9erEgqWxZn8yNR,5,"TmExgcd8ukon97BnH,fd7hP2ug2x6P2XRT8",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_I.png,5,0,5,6,2,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,FALSE,/experiment/tangram_A.png,48.081,I
Qq7CfpSi9jXx9bPyW,6,"Suq7LaGie3mSm2rcN,X9TwmCGxGpqnNQAun",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_K.png,6,0,6,6,2,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,FALSE,/experiment/tangram_L.png,45.627,K
rpqWTiDJ2QrdWgYvC,7,"FNodnBEbj3shhqfFm,zEDXQCBqPXwe8SruA",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_J.png,7,0,7,6,5,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_J.png,48.881,J
a7CXPXDEhriaJzXCT,8,"SXxXFkzhPLjfaqYvW,cYkTvdvrpfyz23uXy",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_C.png,8,0,8,6,5,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_C.png,19.335,C
ne5RJBGsAErXuRp65,9,"pPBQ92xPWT6GbG3vo,YRxamGo6tRPCaxDW8",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_G.png,9,0,9,6,2,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,FALSE,/experiment/tangram_B.png,150.119,G
i5wwDgd9MjNysvXLC,10,"DoqdprFSadFNtnkqM,qBGfdwuLp2s7k7KYX",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_E.png,10,0,10,6,2,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,FALSE,/experiment/tangram_G.png,60.271,E
aEA5L24YmayHueiEw,11,"RFh4qhxzXqMCw6Fh6,yD7mDz4M8B5tPa4Sk",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_L.png,11,0,11,6,4,qXfAnzBoZ64SMpq3Q,TRUE,QWwsugysdZETSqF5F,FALSE,/experiment/tangram_K.png,69.626,L
T7HxAdWSc2vFNwBhf,24,"M8xKGxx6LDmHJRpyf,gXfX5CK7aMQmhW4Cq",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_C.png,0,2,24,6,5,KmWbAeCwcagamgCTG,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_C.png,44.952,C
RhBxPKHq7nFRKBnjE,25,"J438NEvaHNvqxBCnt,abPkDiE43L2Cas39e",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_L.png,1,2,25,6,4,KmWbAeCwcagamgCTG,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_L.png,67.861,L
v6SEpfsEq586KWLmQ,26,"D2AJfKfXb8NHMwee3,Rvzik6Hckwg7vD9DJ",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_I.png,2,2,26,6,5,KmWbAeCwcagamgCTG,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_I.png,75.343,I
xE7fyXzTErBdchRbA,27,"kqfoxiNQfz4Lspd2Y,TwxBnbZGsriiMaGQm",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_J.png,3,2,27,6,5,KmWbAeCwcagamgCTG,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_J.png,71.566,J
NJz4s8qJZbXSato76,28,"oJXtGQAF9gmMwKnsQ,StoJzEkveNYh6HkfD",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_F.png,4,2,28,6,4,KmWbAeCwcagamgCTG,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_F.png,86.596,F
4jMSKczMrApLwDhDD,29,"jRsAzaek3sKYsa8HN,kHgcCyN2mmw3JNre6",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_B.png,5,2,29,6,5,KmWbAeCwcagamgCTG,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_B.png,45.751,B
6xPHfrzaarRMYraXE,30,"qP4Nx9fLy9JJfMDpS,ReLMkKvArirfEq4ED",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_A.png,6,2,30,6,1,KmWbAeCwcagamgCTG,TRUE,QWwsugysdZETSqF5F,FALSE,/experiment/tangram_I.png,41.162,A
CRraC3WYWNkswhRux,31,"Adj2cej8SLqWBZ5kr,mbYbdiuM3yFT9unAB",rTdgorcZpRzAdoR3G,2022-08-10T16:38:16Z,/experiment/tangram_H.png,7,2,31,6,2,KmWbAeCwcagamgCTG,TRUE,QWwsugysdZETSqF5F,TRUE,/experiment/tangram_H.png,29.288,H
