_id,playerId,gameId,createdAt,data.age,data.gender,data.language,data.raceWhite,data.raceBlack,data.raceAsian,data.raceNative,data.raceIslander,data.raceHispanic,data.education,data.correctness,data.human,data.workedWell,data.fair,data.chatUseful,data.feedback,data.time
k9C9Q7eYwemnWCbyA,iPPJD3YNtrJnkuKQ8,GpCRWihFk2vrhfrtT,2022-08-10T17:49:15Z,19,Male,English,true,,,,,,someCollege,yes,yes,agree,Yes,Yes,No,Yes
dF3ttfSXxKn4zLoE5,HaWyc8xeFd2ro7iQA,GpCRWihFk2vrhfrtT,2022-08-10T17:49:24Z,37,male,english,,true,,,,,someCollege,yes,yes,agree,yes,yes but clock should start after speaker makes 1st statement,no,yes
Xqv9D96fy2kwmmTmp,yAcQod7aT6rwtToAp,GpCRWihFk2vrhfrtT,2022-08-10T17:49:25Z,37,Male,English ,true,,,,,,master,yes,yes,agree,Somewhat ,Yes ,No ,Too much time. Could’ve been faster in my opinion. 
bAuDMR9PtisrcNJAi,CBWCYFQAYZ5ELw2i8,GpCRWihFk2vrhfrtT,2022-08-10T17:49:51Z,55,Female,English,,true,,,,,master,yes,no,neutral,"No, the amount of time for the descriptions and correct choice should have paid more",Yes,"The game arbitrarily ended, while the players were still participating, thereby cutting bonus.",Yes
hHh9y3MqnSACJJW24,xp8WPNcYmT4vAbsG4,,2022-08-10T18:00:34Z,35,Male,English,true,,,,,false,master,yes,yes,neutral,"Well, yes it was somewhat fair.","I wasn't paired with anyone, but i believe it must have been easy to use.",N/A,Yes
X4FjSDnL6MuBWuBLe,BDffAKccAcdmipmjh,w3bfDagm2C9bQ6dYn,2022-08-10T18:06:49Z,48,Female,English,true,,,,,,master,yes,yes,agree,Yes,Yes,No problems,YEs
R2hMZeHLC28aNJDoC,r3fCk34ZPnzz6guFr,w3bfDagm2C9bQ6dYn,2022-08-10T18:07:00Z,29,Female,English,true,,,,,,bachelor,yes,no,agree,It was okay for the most part. The bonuses should have been better to be honest,It was hard to not be able to fully respond,Two people seemed to be bots in my opinion,It was fine on time
sCFMiNneruwk5Etrx,SncgNYtNioCEyaHWN,w3bfDagm2C9bQ6dYn,2022-08-10T18:07:00Z,42,male,english,true,,,,,,someCollege,yes,yes,stronglyAgree,yes,yes,it did freeze a little towards the end of the game,yes
RSg4GohGJbGEDo4zB,TPtuShzh3Wk3ymtJY,w3bfDagm2C9bQ6dYn,2022-08-10T18:07:06Z,43,Female,English,,true,,,,,bachelor,yes,no,neutral,yes,yes,no,yes
5RvTzXFSYyyQC9NJe,BtvDLsYWmNpX9K8Kk,w3bfDagm2C9bQ6dYn,2022-08-10T18:07:12Z,40,Genderqueer,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Definitely.,Very easy., This was the most enjoyable study I've ever done!,"Yes, plenty."
WT35Yxoae2SMDCeC8,Kju7Q5CrCqjRdNRzd,w3bfDagm2C9bQ6dYn,2022-08-10T18:07:52Z,35,Male,English,true,,,,,,someCollege,yes,no,neutral,some of the descriptions felt impossible to decipher>,yes very simple to use,N/A,yes
TLo9eKannEPid7o8i,qXfAnzBoZ64SMpq3Q,rTdgorcZpRzAdoR3G,2022-08-10T18:09:21Z,29,Male,Welsh and English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes.,Yes.,No.,"Yes,"
LLk3siGNKoRARzF86,QWwsugysdZETSqF5F,rTdgorcZpRzAdoR3G,2022-08-10T18:09:22Z,27,Male,English,true,,,,,true,someCollege,yes,yes,stronglyAgree,Yes,Yes,No problems. Thanks!,Yes
mHFktGNieLa4odEv6,tbTZ8oZNvSzj9kCeA,rTdgorcZpRzAdoR3G,2022-08-10T18:09:25Z,36,Female,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Sometimes it was and others it wasn't it seemed we saw different things.,Yes,No,Yes totally.
ygbGAjamS5RtoY9jC,sSbufz2TAxmpms64o,rTdgorcZpRzAdoR3G,2022-08-10T18:09:31Z,22,female,english,true,,,,,,bachelor,yes,yes,agree,Yeah,Yes,"One of my squares was completely blank, and clearly contained a picture for the others.",Plenty
fwy3LexXsjDJgYjKt,cy6HigPTSWTac7Xqy,rTdgorcZpRzAdoR3G,2022-08-10T18:09:32Z,47,male,english,true,,,,,,bachelor,yes,yes,stronglyAgree,yes it was fun,very easy,no problems at all,plenty of time 
ejtHQJEi2j5Q7SseE,KmWbAeCwcagamgCTG,rTdgorcZpRzAdoR3G,2022-08-10T18:09:51Z,27,Male,English,true,,,,,,bachelor,yes,yes,stronglyAgree,I thought the pay was fair,"Yes, more emojis would be helpful though.",There was one time the picture was blank for the speaker,Too much time sometimes
F3Pk7dBe8kESbihJi,4fY9PEr8aqbgMwHTe,,2022-08-10T18:25:22Z,30,female,English,true,,,,,,highSchool,yes,yes,neutral,Yes,I didn't get to play so I can't really comment.,It told me that all the spots were filled and I would receive the base pay. ( I didn't get to play the game),N/A
rtkXp6BsfQ393xHXn,Hf2aB5n7NapJZNeDq,,2022-08-10T18:30:36Z,34,male,english,true,,,,,,bachelor,yes,yes,neutral,good pay,wasnt able to play,never got to play,n/a
g7BmevZXbqnpGqxRb,kj4vhtn9eXPCsQ3SS,,2022-08-10T18:30:39Z,30,Female,English,true,,true,,,,master,yes,yes,neutral,I think so?,I didn't get to use them,,I didn't get to play any rounds
zFPBRBQNkQXDZhPkN,TXFBX3a8fb7p87KRn,,2022-08-10T18:30:50Z,32,Non-Binary,English,true,,,,,,bachelor,yes,yes,neutral,Yes,No,None,No
q3eN5CAbcjfgv7rda,rjPqaKp2bQLqMiZ2G,,2022-08-10T18:30:56Z,36,male,english,true,,,,,,highSchool,,,,,,,
b3bwyBQTE8Q8inNfQ,kWukn29rTBbYA7Zut,,2022-08-10T18:31:01Z,25,Male,English,true,,,,,,bachelor,yes,yes,neutral,,I didn't get to that stage,,I didn't get to that stage
MwPSaqpcerJFuuupz,pdjWWkYkEErGpppzs,,2022-08-10T18:31:03Z,33,male,English,true,,true,,,,bachelor,yes,yes,neutral,Yes,N/A,"Not enough players turned up despite waiting, but very grateful for payment despite this.",N/A
Yc28Qv95z8gMDvJFA,8cKGCbXKe3DzcAeYo,,2022-08-10T18:31:44Z,54,Male,English,true,,,,,,bachelor,yes,yes,neutral,Yes,Don't know,No,Game didn't start
c2q27SbH72P8d4vkf,aHqiCPdrrbdytAQtZ,,2022-08-10T18:31:51Z,32,Male,English,true,,,,,,someCollege,yes,no,neutral,I believe so.,"I don't know, because I was told there weren't enough people to start the game.",N/A.,"I don't know, as I was unable to take part in the game."
zo26LyJoipqPcAmi7,WoQkPrPcgqRxqnQ6q,,2022-08-10T18:31:58Z,43,Female,English,true,,,,,,master,yes,no,neutral,Yes ,I have not got chance to use it! It says only5/6 participants were ready and game had to be abaonded! ,Could not even get started! Was ready and excited to play!,No did not even get started!
tTAe2WNFSgaAoP246,vqaezc4y3oEy7xP74,,2022-08-10T18:32:38Z,42,Female,English,true,,,,,,someCollege,yes,yes,neutral,"Yes, I think the pay was very fair. ","I didn't get to use it, because it said there weren't enough players to participate with me, which was a bummer, because I was looking forward to doing the task. It's okay though, I completely understand and really appreciate you still paying me the base pay. :-)","No, everything worked well. Thank you so much for the opportunity to participate in your study. I hope you have a fantastic day! :)","N/A - I didn't get to do the chat task, because it said there weren't enough players to participate."
LYREsySjbobFJ6Qbs,gZgH5NYHzcXbC9Adp,,2022-08-10T18:32:52Z,36,female,English,,true,,,,,bachelor,yes,yes,neutral,yes,n/a,no,n/a
a9jdJJvCFCvt48S2E,fRg74FmTQeiLuuNTq,vHYac2byFS5hGtkEh,2022-08-10T18:37:28Z,23,female,English,,,true,,,,bachelor,yes,yes,agree,,,,
oSzCkX9hkyKP6BfJZ,DYca2hbzc5L34WrNH,vHYac2byFS5hGtkEh,2022-08-10T18:37:32Z,28,Female,English,true,,,,,,bachelor,yes,yes,neutral,Yes,"It would have been nice to have a reminder of what symbols meant, i remembered pretty much",no,Yes
MKzm9zRsKtWLSNbY4,owYYEeBDfD7rGs6cP,vHYac2byFS5hGtkEh,2022-08-10T18:37:38Z,32,male,English ,true,,,,,,highSchool,yes,yes,neutral,ye but hardly got to do any of it,yes but hard to describe ,no,yes
wZN4xQvfjYZNWdQZA,e9FSW6nJYrszW7Qoi,vHYac2byFS5hGtkEh,2022-08-10T18:38:01Z,37,Male,English,true,,,,,,someCollege,yes,no,agree,NO,Yes,"I got kicked off in round 11 and the box that came up on the screen just flashed so quickly it was impossible to read\nI was enjoying the study up till then",Yes
rykQkguSjwc67dn4j,ZSFY53847HjPFSzD4,vHYac2byFS5hGtkEh,2022-08-10T18:38:22Z,41,male,english,true,,,,,,highSchool,yes,yes,agree,Yes it was very fair,Yes it was,I didn't like the way one person dropped out and the experiment ended!,I only got to complete one round as somebody dropped out! I think 3 mins was a little too long though.
uCsfK5n8wv3X2LFFn,TLiFSmnh3j4DJq6Jn,vHYac2byFS5hGtkEh,2022-08-10T18:43:47Z,51,M,English,true,,true,,,,bachelor,yes,yes,disagree,Yes,Yes,Nothing except one participant leaving the study early!,Yes
J84EDoe33rtj3mAth,QxmYqmK679ruTG7wK,5YemzfWzaNvobjKS2,2022-08-10T18:43:54Z,21,female,English,true,,,,,,bachelor,yes,yes,agree,Yes,Yes it was easy to use.,No problems,"Yes, plenty"
XFHBKrRuQKFwCXnR2,HwkxanFFSdThz6RDn,5YemzfWzaNvobjKS2,2022-08-10T18:44:20Z,56,Male,English,true,,,,,,highSchool,yes,yes,agree,"yes, if we were allowed to finish",yes,no,yes
RfMWRYjeZX8ACuicD,JnZqfvMXfMXDwEnw5,5YemzfWzaNvobjKS2,2022-08-10T18:44:23Z,31,Female,English,true,,,,,,someCollege,yes,yes,stronglyAgree,Yes,"Sadly I didn't get a chance to use the chat feature, but the emojis worked great",It was disappointing when one of the players closed the game early as it was fun to play,Yes
EYcJ7SEQzZuj3a2nA,toYCuvE9KBnftJ9RP,RDrQEugfWveQpLtPg,2022-08-10T18:45:00Z,23,Male,English,true,,,,,,someCollege,yes,yes,agree,"Yes, especially due to the early disconnect. While it lowered my bonus, the base pay was quite high.",Yes.,N/A,More than enough time. The timer only ticked below 2 minutes once.
iKT7DEjgPm5cEjkP6,uL8Ra7o8CMsN8KXPj,RDrQEugfWveQpLtPg,2022-08-10T18:45:07Z,28,Female,English,true,,,,,,lessHighSchool,yes,yes,disagree,I feel that the pay would be fair. But I'm not sure how much I'll get paid because one of my partners disconnected.,It was easy and simple to use,No problems other than the disconnecting,Definitely
SD9rTqmnqsBGGJ2b9,45CwLpELYhpAGMXnN,RDrQEugfWveQpLtPg,2022-08-10T18:45:14Z,33,Male,English,true,,,,,,someCollege,yes,yes,agree,I feel like there could have been a higher bonus for consecutive right answers but I am happy. ,Yes it was very easy.,No everything went smoothly until a player exited.,Yes 3:00 was more than enough time.
h8R3Z9cJFGKYonodt,6cppJ5sBM7Li2A8rW,5YemzfWzaNvobjKS2,2022-08-10T18:45:21Z,40,m,english,true,,,,,,bachelor,yes,yes,neutral,OK,Yes,No,Yes
Zg5g7ZEnDBP6oHSv2,a7iX4yqCWYwR6NJQE,RDrQEugfWveQpLtPg,2022-08-10T18:45:34Z,34,Woman,English,true,,,,,,someCollege,yes,yes,agree,If we had to do every round then I would have said no but because it ended earlier I think it's fair.,Very easy.,No issues,Plenty of time
ww39pbkRnmBqENmph,ZAirg62g9gG9b5PfN,RDrQEugfWveQpLtPg,2022-08-10T18:45:36Z,33,Male,English,true,,,,,,someCollege,yes,yes,neutral,Yes was fine.,"Yes, made sense. Allowed speaker to not get spammed/drowned out","I got frustrated when I was speaker, I felt my descriptions were very accurate but people picked something completely wrong. eg. I said on one leg, facing right. Someone picked an image with two legs and facing left","Yes, I believe that people picked too soon and should use the emotes to say they need more clues."
94kGegsoRQzhFh4Ge,yqmubYHRsiSY7ngCw,5YemzfWzaNvobjKS2,2022-08-10T18:45:53Z,28,male,English,true,,,,,,highSchool,yes,yes,agree,Yes,I thought they were very easy.,"No. I just wish the study would've worked until the end, but sadly a participant left.","Yes, but I didn't have to type out descriptions."
xRpnW82kdG9CiJ4LA,ESGkNwxy64JGKwEXy,QBJ6vcNGrHyjEfXNt,2022-08-10T18:53:25Z,28,male,English,true,,,,,,someCollege,yes,yes,neutral,yes it was,very easy,it keeps refreshing so my answers are short. i want to do this again,more than enough
MtCSibDe9sSyBeNwh,3qbs38gFQDqFi9ost,QBJ6vcNGrHyjEfXNt,2022-08-10T18:53:40Z,31,female,english,true,,,,,,bachelor,yes,yes,stronglyAgree,well i did all the work since i was the speaker people should of took turns,very easy to use,thanks,yes alot of time
SupubKMkspz7q3A3z,y8xWd48ETovYXNwiB,QBJ6vcNGrHyjEfXNt,2022-08-10T18:53:41Z,75,female,English,true,,,,,,master,yes,yes,agree,I don't know what pay I will be getting,no,no,yes
Ghn85vDwDKSRoijxn,qK4JJfPD9PpMyELxC,QBJ6vcNGrHyjEfXNt,2022-08-10T18:53:44Z,54,female,english,true,,,,,,highSchool,yes,yes,agree,yes I am sorry that it ended,easy to use,none,more than
tmnReTHMXrhLq9xwd,5w72tc8xQc8HkHb7p,QBJ6vcNGrHyjEfXNt,2022-08-10T18:54:05Z,40,male,english,,,true,,,,bachelor,yes,yes,neutral,Yes,Yes,One  person was not selecting an image.,More than enough
dTsdjDP73cGMebQSj,Zy3kE5bXzzTipAPi8,muPEnv7RizCLTXEnN,2022-08-10T18:58:28Z,35,Female,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes,Yes,None,Yes
JhGSwWvhuuusr3H9c,hL6qTuCceghuTjprx,muPEnv7RizCLTXEnN,2022-08-10T18:58:30Z,27,Male,English,,true,true,,,,bachelor,yes,yes,agree,Yes,Yes,no,More than enough
jH3fRLZEovyurELoA,5vmBiBAnxKk67Wgfc,muPEnv7RizCLTXEnN,2022-08-10T18:58:45Z,37,male,english,true,,,,,,master,yes,yes,agree,Yes but wasn't fair that we got disconnected. We were all working hard and wanted to get paid more.,yes but limited,no,Yes plenty of time. Only needed at most one minute
5ziujqKtXKoE2AAad,dP7Ce3Ju3Li4WaFhQ,muPEnv7RizCLTXEnN,2022-08-10T18:59:23Z,62,Male,English,true,,,,,,master,yes,yes,neutral,Generally,Yes,It is clearly difficult to describe some images,Yes
mdvAzET48tjPXsNnB,ki6R6zrEXSa2Jz6Be,muPEnv7RizCLTXEnN,2022-08-10T18:59:40Z,37,female,english,true,,,,,,bachelor,yes,yes,agree,Yes,"Very easy to use , was fun having emojis to show we didnt understand ","i dont believe i was done the game , i think it logged me off since i was taking to long to figure out what the image was the speaker was trying to tell me .","yes, it was just complicated understanding the individual describing the picture "
5dc3gdG7CpqFmt3yA,jxmpr9J4BENgpcsz6,muPEnv7RizCLTXEnN,2022-08-10T19:00:29Z,30,Male,English,true,,,,,,someCollege,yes,yes,agree,"Yes, but unfortunately one participant left the study.","Yes, perfectly easy and interesting","Yes, unable to complete study as someone left in middle",Yes
kNJZiP3zZMDnrH5FH,FJHb8JA4W7K6Npg5a,,2022-08-10T19:05:55Z,26,male,English,,true,,,,,bachelor,yes,,,,,,
HKt2JCPrDp4g8zZwa,RksFvttb8XbApSzfe,,2022-08-10T19:06:01Z,56,female,english,true,,,,,,someCollege,yes,yes,neutral,not sure as not enough people,not sure as not enough people,not enough people :(,not sure as not enough people
YpbMqf5A4W4xmmGik,zm5vvY3PkP6Gor9oo,,2022-08-10T19:06:25Z,37,Female,English,,,,,,,bachelor,yes,yes,neutral,Yes,N/a (Participants did not show),Participants did not show.,N/a (Participants did not show)
hEhvHDqSxmvXiMDT2,4Xv4z5FwxNwN8a7A5,NAkMrdmKDKLrGoWap,2022-08-10T19:06:57Z,40,female,english,,true,,,,,master,yes,yes,agree,yes,yes,no,yes
m9pXxDfc7PrrBBSb5,f9J4jRqf6GJaq6Myj,,2022-08-10T19:07:08Z,43,female,English ,true,,,,,,highSchool,yes,yes,,Yes.,N/A not enough players so i received a message on my screen to fill this out and that's why I'm doing it.,There weren't enough players so i got message on my screen to fill out and that's why I chose the options above.,n/a
5sEER8KsMLvuDQGjA,qdMKjG2uB9xrWEA8s,NAkMrdmKDKLrGoWap,2022-08-10T19:07:11Z,36,female,english,true,,,,,,highSchool,yes,yes,agree,yes,yes,someone quite halfway through,more than enough
vn7dxXPrST6Q5gt5T,8t7eriRJsQQegCwAr,,2022-08-10T19:07:21Z,70,Female,English ,true,,,,,,bachelor,yes,yes,stronglyAgree,Did play,NA,Not enough players,NA
yjeNaHdsWC6sRFs7h,DqWfz2Gw2aTiFh93K,NAkMrdmKDKLrGoWap,2022-08-10T19:07:25Z,49,female,english,,,true,,,,highSchool,yes,yes,neutral,ok always nice to get a bit extra,yes,no,yes
Ky5QKQWPhx9Eq7i9B,mLeX8w7LYazKCaE88,,2022-08-10T19:07:42Z,39,FEMALE,ENGLISH,,,true,,,,bachelor,yes,yes,neutral,"It would have been fair, its very sad we need not get to play, I was looking forward to the challenge.",n/a there were not enough players so we were told to fill out this survey in order to receive payment.,n/a,n/a
n3nhqk2b9oZoueSpf,ukbHTzGv47RyZmDqZ,NAkMrdmKDKLrGoWap,2022-08-10T19:07:55Z,29,female,english,,true,,,,,someCollege,yes,yes,stronglyAgree,very fair,IT WAS EASY TO USE,NO PROBLEMS.IT WAS  A  FUN ENJOYABLE STUDY,MORE THAN ENOUGH TIME
m2nrs5KZeaLKbZJFd,Q47Tdytd4Miy8RpnD,NAkMrdmKDKLrGoWap,2022-08-10T19:08:15Z,30,Male,English,true,,,,,,highSchool,yes,yes,neutral,Yes for sure,Yeah simple to use and user friendly,Just got frustrated near the end with everyone taking so long to make a decision and the speaker taking a minute each time (minu) to start describing the picture ,"Yes, 2 minutes would have been enough as well"
WqYQ5j6dP2Fsusbm5,5veQB2mexnb34YT7P,,2022-08-10T19:09:07Z,37,female,english,,true,,,,,bachelor,yes,yes,neutral,yes,"disappointed that i did not get to play the actual game , looking forward to it",no,no
ov9DumkSqy8zFrjY6,G4C4jt5gHWEqKSTyB,NAkMrdmKDKLrGoWap,2022-08-10T19:10:30Z,25,male,english,,true,,,,,master,yes,yes,stronglyAgree,yes,yes,not at all,yes
hQGc52X7Yy7xuekZt,NdGkuzbeCurPQss8a,7zkybkZW5gtw5mTeD,2022-08-10T19:10:43Z,57,,,,,,,,,,,,,,,,
K24qYyWwKwszKBKys,RWRaD4XfPtsHiKvMn,7zkybkZW5gtw5mTeD,2022-08-10T19:11:41Z,33,female,english,true,,,,,,highSchool,yes,yes,agree,yes,yes,no,yes
RSudGJgxCY7Kq6f7X,kq2y4zQLi7Ma5Hmfb,7zkybkZW5gtw5mTeD,2022-08-10T19:11:55Z,35,Female,English,true,,,,,,bachelor,yes,no,agree,It wasn't bad.,Yes,No,Yes
2eBsjzLeubDty9J5d,N9Fb6na8F5BWBuuqs,7zkybkZW5gtw5mTeD,2022-08-10T19:12:00Z,64,male,english,true,,,,,,highSchool,yes,yes,agree,yes it was fine,yes great,the questions at the start,yes
cdWS933uEsEfkiHyh,wpQeScFLQ3oohFhkc,7zkybkZW5gtw5mTeD,2022-08-10T19:12:03Z,30,female,english,true,,,,,,bachelor,yes,yes,agree,Yes i thought it was fair ,yes it was very straight forward ,nothing ,yes there was enough time to describe what i was seeing 
RfY43XK75v32LJcmQ,uomk9YPvYaYDjYXds,7zkybkZW5gtw5mTeD,2022-08-10T19:12:24Z,56,male,English,true,,,,,,bachelor,yes,yes,agree,"I'm not sure yet, since we were disconnected early.",Yes,It's unfortunate that one person leaving the group causes the entire experiment to end.,Yes
oq5RkwgWmdT8DLCfa,pmJ5cq994byahef9d,s4A92fwc4aRzczukm,2022-08-10T19:12:42Z,37,Male,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes was enjoyable exercise sad someone disconnected,yes very easy,no issues,yes plenty of time
5XLCqCaeyPPGJCPfo,mtGsvp8w6EhaLsG2r,s4A92fwc4aRzczukm,2022-08-10T19:13:24Z,23,male,english,true,,,,,,bachelor,yes,no,agree,it depends since a teammate disconnected and ended the game early,yes,I never got to be the speaker since a teammate disconnected..,yes
CPm75rsfziqq2khgM,SNumjkpzeTQMcQ3Xe,s4A92fwc4aRzczukm,2022-08-10T19:13:31Z,25,Male,Hungarian,true,,,,,,highSchool,yes,yes,agree,Yes i think it was fair,Yes it was a pretty common and easy to use chat,"No, I didnt notice any problems",Yes the time was enough
6PjTs8uzmFQbbAZbu,rnh5pRGZyjfWER4pB,s4A92fwc4aRzczukm,2022-08-10T19:13:35Z,32,female,English,true,,,,,,someCollege,yes,yes,neutral,yes. It was very fair. ,It was hard to communicate and having to fair for the speaker to type the message.,none,yes and no. It depends on how hard the figures were.
9Lnb3qEzRHwdmGYMT,PzhvWtut35ihQJZwo,s4A92fwc4aRzczukm,2022-08-10T19:13:47Z,61,male,english,true,,,,,,bachelor,yes,yes,neutral,yes,yes,none,more than enough time
JPHayHWvJHikpuzCK,3JqBdjgkBa95CWon4,ukPJMaDTj4aSi4RBo,2022-08-10T19:14:25Z,23,Male,English,true,,,,,,someCollege,yes,yes,agree,Yes,Yes,No,Yes
nQ9SbKD5mu67ZgeKx,yREDufr793eSMvTzq,ukPJMaDTj4aSi4RBo,2022-08-10T19:14:37Z,31,female,english,true,,,,,,master,yes,yes,stronglyAgree,yes,yes,no,yes
4jMrRTGQNuzaZNbko,WHYirFYwY4TZncwCg,ukPJMaDTj4aSi4RBo,2022-08-10T19:14:42Z,33,Male,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes,"Yes, very",Nothing comes to mind,More than enough
nYQ9KSedm6eLMWiWa,XrDQWnPkZ3cpbT6fn,ukPJMaDTj4aSi4RBo,2022-08-10T19:14:53Z,21,female,english,true,,,,,,someCollege,yes,no,agree,Yes,It was very easy to use,N/A,I had more than enough time in each round
3ui47K4xcDCE9DZRY,bN7aMXRiG6vtGyeXT,s4A92fwc4aRzczukm,2022-08-10T19:14:54Z,63,Male,English,true,,,,,,highSchool,yes,no,agree,I think the pay was very fair!,yes,no problems encountered and a very entertaining study!,Yes plenty of time
rnqp6jyHrYsf7DtH9,PjwF4GgMekeg9DemA,ukPJMaDTj4aSi4RBo,2022-08-10T19:14:55Z,68,Male,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes,Very easy,Good game,more than enough
79nxGRnxz4Y4Dn2Cp,o9qvq8nJ89as868Gg,ukPJMaDTj4aSi4RBo,2022-08-10T19:15:24Z,41,male,english,true,,,,,,highSchool,yes,yes,stronglyAgree,yes very,simple and responsive ,no issues,yes was more than enough time to complete the task
zXfx7yTWswvAr8XKH,hDra2D7ZrDgLR4aR6,Ypj43kYB5o3jv8FR8,2022-08-10T19:18:46Z,36,male,English,true,,,,,,master,yes,yes,agree,Yes,Yes,I noticed no problems.,Much more than I needed
bgJzvGb4R39v8n3cC,i5PecdFoEJHqj5h95,Ypj43kYB5o3jv8FR8,2022-08-10T19:18:57Z,38,Male,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Very,Yes,No problems,Yes
rSZnor7oChbYdq8mB,SYLrz6eHznedo45S3,Ypj43kYB5o3jv8FR8,2022-08-10T19:19:15Z,33,Female,English,true,,,,,,highSchool,yes,yes,agree,Yes ,Yes ,No,More than enough 
G7uD9QNdaAND8vAkT,4PxLhaAFrMGDhg9aK,Ypj43kYB5o3jv8FR8,2022-08-10T19:19:15Z,32,Male,English,,,true,,,,bachelor,yes,no,agree,Yes,Yes,"I noticed when I used similar descriptions (when I was the speaker) as the last round's speaker, no one understood quickly what I meant. This made me think the other participants were computers.","Yes, plenty of time"
nJa5L7ChZZ2P4kRXK,3d9P24WTs6rLfXMTG,Ypj43kYB5o3jv8FR8,2022-08-10T19:20:18Z,35,Male,English,true,,,,,,highSchool,yes,yes,neutral,The bonus should have been considerably higher. Each picture phase in each round took multiple minutes and the bonus for getting it correct (which is not entirely in your own control) was only 4 cents. ,It was alright overall. I didn't see many using it to respond to the speaker. The speakers were not great at describing overall.,Other than the pay being way too low for bonus I didn't notice anything off or wrong with the study.,I think it was too much time honestly.
doHEb5xbLCknNDFEi,XGgMzzyf4ehxyEQ65,,2022-08-10T19:20:26Z,37,Female,English,true,,,,,,master,yes,yes,neutral,There weren't enough players to play so didn't get to play,There weren't enough players to play so didn't get to use it,,There weren't enough players to play so didn't get to play
dKMbEwu9r7dwkhoCD,EHRjsC2iMxNWigs5N,,2022-08-10T19:21:00Z,25,Male,English,true,,,,,,someCollege,yes,no,neutral,"Not enough players to start unfortunately, I was looking forward to this and would like to try it again in the future.",^,Not enough players to start.,^
xCFtPq7be2Yct7mwv,iTZk8EXZ5DhphkgP5,Ypj43kYB5o3jv8FR8,2022-08-10T19:21:59Z,41,male,English and Yoruba,,true,,,,,bachelor,yes,yes,stronglyAgree,"As per the base rate, i think it is fair. ",Yes. Easy to use.,"It would have been nice to complete the whole round, unfortunately one of my partner logged out.",Yes enough time in each round.
