_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.nParticipants,data.tangramCount,data.scoreOption,data.chat,data.pictures,data.timeOut,data.tangramURLs,data.roleList,data.name,data.avatar,data.nameColor,data.bonus,data.role,data.clicked,data.exitTimeoutId,data.exited
o9qvq8nJ89as868Gg,,2022-08-10T18:19:07Z,,,ExitSurvey,2022-08-10T19:13:57Z,finished,,,,2022-08-10T18:15:07Z,6,12,matter,speaker,different,0,"/experiment/tangram_H.png,/experiment/tangram_J.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_E.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_F.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_L.png,/experiment/tangram_D.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Zuda,/avatars/jdenticon/Mason,#BD75D1,2.6160000000000014,speaker,false,,
oeNpkFcL6itvFhJmt,,2022-08-10T18:18:15Z,,,ExitSurvey,2022-08-10T19:36:26Z,finished,,,,2022-08-10T18:15:08Z,6,12,matter,speaker,different,0,"/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_F.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_G.png,/experiment/tangram_D.png,/experiment/tangram_L.png,/experiment/tangram_K.png,/experiment/tangram_I.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.4720000000000018,listener,/experiment/tangram_F.png,,
HWobCcFp7WhvgiCBo,,2022-08-10T18:23:10Z,,,,2022-08-10T22:02:58Z,finished,,,,2022-08-10T18:15:08Z,6,12,matter,speaker,different,0,"/experiment/tangram_D.png,/experiment/tangram_I.png,/experiment/tangram_G.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_E.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_F.png,/experiment/tangram_C.png,/experiment/tangram_L.png,/experiment/tangram_B.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Hera,/avatars/jdenticon/Riley,#997E32,0.16,speaker,false,,
5zmQzD7aYG83sQPXN,,2022-08-10T18:20:39Z,,,ExitSurvey,2022-08-10T19:24:06Z,finished,,,,2022-08-10T18:15:08Z,6,12,matter,speaker,different,0,"/experiment/tangram_B.png,/experiment/tangram_I.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_H.png,/experiment/tangram_D.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,2.5760000000000014,listener,/experiment/tangram_A.png,,
a7iX4yqCWYwR6NJQE,,2022-08-10T18:18:03Z,,,"Sorry,ExitSurvey",2022-08-10T20:45:23Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:15:09Z,6,12,matter,speaker,different,0,"/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_C.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Hera,/avatars/jdenticon/Riley,#997E32,1.1600000000000004,listener,false,33478,true
y8xWd48ETovYXNwiB,,2022-08-10T18:21:51Z,,,"Sorry,ExitSurvey",2022-08-10T22:02:58Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:15:10Z,6,12,matter,speaker,different,0,"/experiment/tangram_A.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_E.png,/experiment/tangram_G.png,/experiment/tangram_I.png,/experiment/tangram_C.png,/experiment/tangram_B.png,/experiment/tangram_J.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Bavi,/avatars/jdenticon/Kaylee,#A83F38,0.32,listener,false,31307,true
Q47Tdytd4Miy8RpnD,,2022-08-10T18:24:00Z,,,"Sorry,ExitSurvey",2022-08-10T19:06:01Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:15:16Z,6,12,matter,speaker,different,0,"/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_K.png,/experiment/tangram_A.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_C.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_E.png,/experiment/tangram_I.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Hera,/avatars/jdenticon/Riley,#997E32,0.8800000000000002,listener,false,49488,true
DYca2hbzc5L34WrNH,,2022-08-10T18:19:39Z,,,"Sorry,ExitSurvey",2022-08-10T18:36:17Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:15:26Z,6,12,matter,speaker,different,0,"/experiment/tangram_E.png,/experiment/tangram_J.png,/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_B.png,/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_K.png,/experiment/tangram_G.png,/experiment/tangram_I.png,/experiment/tangram_F.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,0.28,listener,/experiment/tangram_B.png,20274,true
5w72tc8xQc8HkHb7p,,2022-08-10T18:23:04Z,,,"Sorry,ExitSurvey",2022-08-10T22:02:58Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:15:26Z,6,12,matter,speaker,different,0,"/experiment/tangram_A.png,/experiment/tangram_L.png,/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_D.png,/experiment/tangram_I.png,/experiment/tangram_E.png,/experiment/tangram_B.png,/experiment/tangram_G.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,0.32,listener,false,30155,true
x6kBerTi7sNyEPjaZ,,2022-08-10T18:18:29Z,,,ExitSurvey,2022-08-10T19:36:26Z,finished,,,,2022-08-10T18:15:30Z,6,12,matter,speaker,different,0,"/experiment/tangram_E.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_D.png,/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_L.png,/experiment/tangram_G.png,/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_H.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Zuda,/avatars/jdenticon/Mason,#BD75D1,1.6560000000000008,listener,/experiment/tangram_F.png,,
ZSFY53847HjPFSzD4,,2022-08-10T18:19:56Z,,,"Sorry,ExitSurvey",2022-08-10T18:36:17Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:15:31Z,6,12,matter,speaker,different,0,"/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_C.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,0.36,listener,/experiment/tangram_I.png,19194,true
PjwF4GgMekeg9DemA,,2022-08-10T18:19:22Z,,,ExitSurvey,2022-08-10T19:13:57Z,finished,,,,2022-08-10T18:15:36Z,6,12,matter,speaker,different,0,"/experiment/tangram_K.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_E.png,/experiment/tangram_D.png,/experiment/tangram_I.png,/experiment/tangram_B.png,/experiment/tangram_A.png,/experiment/tangram_G.png,/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_L.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.128000000000001,listener,/experiment/tangram_D.png,,
ukbHTzGv47RyZmDqZ,,2022-08-10T18:23:22Z,,,"Sorry,ExitSurvey",2022-08-10T19:06:01Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:15:38Z,6,12,matter,speaker,different,0,"/experiment/tangram_G.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_B.png,/experiment/tangram_I.png,/experiment/tangram_K.png,/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_F.png,/experiment/tangram_E.png,/experiment/tangram_D.png,/experiment/tangram_J.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Bavi,/avatars/jdenticon/Kaylee,#A83F38,0.68,listener,false,44714,true
TXFBX3a8fb7p87KRn,,,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:15:41Z,6,12,matter,anyone,same,1,,,,,,,,,,
e9FSW6nJYrszW7Qoi,,2022-08-10T18:20:14Z,,,"Sorry,ExitSurvey",2022-08-10T18:36:17Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:15:42Z,6,12,matter,speaker,different,0,"/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_B.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_C.png,/experiment/tangram_G.png,/experiment/tangram_A.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Hera,/avatars/jdenticon/Riley,#997E32,0.32,listener,false,20628,true
aHqiCPdrrbdytAQtZ,,,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:15:42Z,6,12,matter,speaker,different,,,,,,,,,,,
NcuLMvmyrYC2bPyqg,,2022-08-10T18:18:20Z,,,ExitSurvey,2022-08-10T19:36:26Z,finished,,,,2022-08-10T18:15:45Z,6,12,matter,speaker,different,0,"/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_K.png,/experiment/tangram_F.png,/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_C.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.2640000000000016,listener,/experiment/tangram_F.png,,
owYYEeBDfD7rGs6cP,,2022-08-10T18:20:21Z,,,"Sorry,ExitSurvey",2022-08-10T18:36:17Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:16:03Z,6,12,matter,speaker,different,0,"/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_A.png,/experiment/tangram_L.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_H.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Bavi,/avatars/jdenticon/Kaylee,#A83F38,0.32799999999999996,speaker,false,19216,true
gZgH5NYHzcXbC9Adp,,2022-08-10T18:28:15Z,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:16:17Z,6,12,matter,speaker,different,0,,,,,,,,,,
G4C4jt5gHWEqKSTyB,,2022-08-10T18:23:50Z,,,"Sorry,ExitSurvey",2022-08-10T19:08:36Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:16:44Z,6,12,matter,speaker,different,0,"/experiment/tangram_F.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_B.png,/experiment/tangram_H.png,/experiment/tangram_G.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_L.png,/experiment/tangram_E.png,/experiment/tangram_I.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,1.2000000000000004,listener,false,243,true
JnZqfvMXfMXDwEnw5,,2022-08-10T18:21:38Z,,,"Sorry,ExitSurvey",2022-08-10T21:48:54Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:17:14Z,6,12,matter,speaker,different,0,"/experiment/tangram_L.png,/experiment/tangram_C.png,/experiment/tangram_B.png,/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_H.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_D.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Hera,/avatars/jdenticon/Riley,#997E32,0.39999999999999997,listener,false,23165,true
pG7sdnJdkSY9thabG,,2022-08-10T18:20:40Z,,,ExitSurvey,2022-08-10T19:24:06Z,finished,,,,2022-08-10T18:17:34Z,6,12,matter,speaker,different,0,"/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_G.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_D.png,/experiment/tangram_L.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Zuda,/avatars/jdenticon/Mason,#BD75D1,2.6800000000000015,listener,/experiment/tangram_A.png,,
3qbs38gFQDqFi9ost,,2022-08-10T18:22:23Z,,,"Sorry,ExitSurvey",2022-08-10T22:02:58Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:17:52Z,6,12,matter,speaker,different,0,"/experiment/tangram_L.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_B.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,0.30400000000000005,listener,false,27162,true
4fY9PEr8aqbgMwHTe,,,,,"Sorry,ExitSurvey",2022-08-10T18:23:35Z,gameFull,,,,2022-08-10T18:18:35Z,6,12,matter,speaker,different,0,,,,,,,,,,
ESGkNwxy64JGKwEXy,,2022-08-10T18:22:29Z,,,"Sorry,ExitSurvey",2022-08-10T22:02:58Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:19:08Z,6,12,matter,speaker,different,0,"/experiment/tangram_G.png,/experiment/tangram_K.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_I.png,/experiment/tangram_E.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_J.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,0.39999999999999997,listener,false,20830,true
WoQkPrPcgqRxqnQ6q,,2022-08-10T18:26:53Z,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:19:26Z,6,12,matter,speaker,different,0,,,,,,,,,,
Hf2aB5n7NapJZNeDq,,2022-08-10T18:25:24Z,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:19:41Z,6,12,matter,speaker,different,0,,,,,,,,,,
8cKGCbXKe3DzcAeYo,,2022-08-10T18:28:52Z,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:19:42Z,6,12,matter,speaker,different,0,,,,,,,,,,
pdjWWkYkEErGpppzs,,2022-08-10T18:24:50Z,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:22:35Z,6,12,matter,speaker,different,0,,,,,,,,,,
kWukn29rTBbYA7Zut,,,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:23:20Z,,,,,,,,,,,,,,,,
kj4vhtn9eXPCsQ3SS,,2022-08-10T18:26:36Z,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:24:13Z,6,12,matter,speaker,different,0,,,,,,,,,,
vqaezc4y3oEy7xP74,,,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:27:44Z,,,,,,,,,,,,,,,,
rjPqaKp2bQLqMiZ2G,,,,,"Sorry,ExitSurvey",2022-08-10T18:29:51Z,gameLobbyTimedOut,,,,2022-08-10T18:27:57Z,,,,,,,,,,,,,,,,
c4hgXycGP9fdAv2ao,,,,,,2022-08-10T19:04:42Z,gameLobbyTimedOut,,,,2022-08-10T18:36:03Z,3,6,matter,anyone,different,0,,,,,,,,,,
5vmBiBAnxKk67Wgfc,,2022-08-10T18:47:27Z,,,"Sorry,ExitSurvey",2022-08-10T18:57:29Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2022-08-10T18:36:09Z,6,12,matter,speaker,different,0,"/experiment/tangram_L.png,/experiment/tangram_J.png,/experiment/tangram_A.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_E.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,0.16,listener,false,18160,true
