_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.tangramURLs,data.roleList,data.name,data.avatar,data.nameColor,data.bonus,data.role,data.clicked,data.timeClick,data.exitTimeoutId,data.exited
Wak3bomRq9jTyGQb5,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:12:38Z,,,,,,,,,,,
SzxtLERKG5e6ZyQRq,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:12:40Z,,,,,,,,,,,
cpQsQ8XNAdnkL8txT,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:12:42Z,,,,,,,,,,,
wMfKhcWZ9DCTc5Ks7,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:12:48Z,,,,,,,,,,,
XYRmqSWPCshq4op6w,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:12:51Z,,,,,,,,,,,
WLeSNWdaohAGCnR2H,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:12:57Z,,,,,,,,,,,
kEXx6gc4Hk9f8JHQx,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:12:59Z,,,,,,,,,,,
xt8GMabgsXAwxxfTP,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:13:10Z,,,,,,,,,,,
GMiTqS6QXu9FvxPji,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:13:16Z,,,,,,,,,,,
Rn9tGG2JHcYo4d4zz,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:13:18Z,,,,,,,,,,,
MJXyuYEsCBGPukEDF,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:13:57Z,,,,,,,,,,,
jSYb56HKumaTRrGxe,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:14:20Z,,,,,,,,,,,
877Y2ZyM6kFnn3gRC,,,,,,2021-05-07T19:14:27Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:14:25Z,,,,,,,,,,,
iWJu5QNxkWvJP4Kdx,,2021-05-07T19:18:47Z,,,,2021-05-07T19:27:08Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:15:38Z,,,,,,,,,,,
ftZfJknfxco6kiP2q,,,,,,2021-05-07T19:27:08Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:20:50Z,,,,,,,,,,,
R9c7RWAHi9uuLqMHv,,,,,,2021-05-07T19:27:08Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:21:53Z,,,,,,,,,,,
tZkWx9NaYjR8GQhnh,,,,,,2021-05-07T19:27:08Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:23:30Z,,,,,,,,,,,
M3phvF8BGJu22LM5S,,,,,,2021-05-07T19:27:08Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:23:33Z,,,,,,,,,,,
xRaB7vaHmhf4MeDGF,,2021-05-07T19:32:15Z,,,,2021-05-07T19:37:16Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:30:07Z,,,,,,,,,,,
N5EbQ7zyBztyjTzEx,,,,,,2021-05-07T19:37:16Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T19:36:57Z,,,,,,,,,,,
jGii63xiwYAacAkJr,,2021-05-07T21:51:43Z,,,ExitSurvey,2021-05-07T22:43:49Z,finished,,,,2021-05-07T21:42:54Z,"/experiment/tangram_G.png,/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_B.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_D.png,/experiment/tangram_C.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6400000000000015,listener,/experiment/tangram_I.png,14591,,
Te4R4ixjCDin7oeHS,,2021-05-07T21:46:19Z,,,ExitSurvey,2021-05-07T22:41:45Z,finished,,,,2021-05-07T21:43:17Z,"/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_I.png,/experiment/tangram_K.png,/experiment/tangram_B.png,/experiment/tangram_F.png,/experiment/tangram_H.png,/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_E.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.8400000000000016,listener,/experiment/tangram_G.png,25132,,
zwFi6FY2euuLDfS2a,,2021-05-07T21:48:15Z,,,,2021-05-07T22:15:00Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:43:37Z,"/experiment/tangram_K.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_C.png,/experiment/tangram_L.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,0.8000000000000002,speaker,false,false,21200,true
8eddCHkoXbSGveee2,,2021-05-07T21:52:25Z,,,ExitSurvey,2021-05-07T23:01:17Z,finished,,,,2021-05-07T21:43:49Z,"/experiment/tangram_K.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_E.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_I.png,/experiment/tangram_J.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Repi,/avatars/jdenticon/Samuel,#8138A8,2.8000000000000016,speaker,false,false,,
gQGtgop67cMos92j4,,,,,,2021-05-07T22:02:10Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T21:43:56Z,,,,,,,,,,,
4i47mQtM48dX6Ziyu,,2021-05-07T21:46:58Z,,,ExitSurvey,2021-05-07T22:41:45Z,finished,,,,2021-05-07T21:44:19Z,"/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_I.png,/experiment/tangram_D.png,/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_C.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.8200000000000016,speaker,false,false,,
3p9zEkQucFzLRSmSN,,2021-05-07T21:47:20Z,,,ExitSurvey,2021-05-07T22:41:45Z,finished,,,,2021-05-07T21:44:27Z,"/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_B.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,2.8200000000000016,listener,/experiment/tangram_G.png,9317,,
BRNwrLuZNMyLRApXu,,2021-05-07T21:51:19Z,,,ExitSurvey,2021-05-07T22:43:49Z,finished,,,,2021-05-07T21:44:34Z,"/experiment/tangram_G.png,/experiment/tangram_F.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_K.png,/experiment/tangram_C.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_E.png,/experiment/tangram_L.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,2.7200000000000015,listener,/experiment/tangram_I.png,115430,,
ERBX7vgpaekDR7375,,2021-05-07T21:50:50Z,,,,2021-05-07T22:15:00Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:44:48Z,"/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_L.png,/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_D.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,0.8800000000000002,listener,false,false,17957,true
efpJoLoWCR9vepFGS,,2021-05-07T21:52:11Z,,,ExitSurvey,2021-05-07T23:01:17Z,finished,,,,2021-05-07T21:44:52Z,"/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_A.png,/experiment/tangram_D.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_K.png,/experiment/tangram_E.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.6400000000000015,listener,/experiment/tangram_B.png,14876,,
zCQGq3Px67ikyCHnZ,,2021-05-07T21:51:47Z,,,ExitSurvey,2021-05-07T22:43:49Z,finished,,,,2021-05-07T21:45:02Z,"/experiment/tangram_C.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_I.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.7000000000000015,speaker,false,false,,
SZdQWfBJgKFoxRies,,2021-05-07T21:52:48Z,,,ExitSurvey,2021-05-07T23:01:17Z,finished,,,,2021-05-07T21:45:04Z,"/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_G.png,/experiment/tangram_K.png,/experiment/tangram_E.png,/experiment/tangram_I.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6400000000000015,listener,/experiment/tangram_B.png,28450,,
8CTk5oqpHFCjH3ZZR,,2021-05-07T21:49:47Z,,,,2021-05-07T22:15:59Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:45:14Z,"/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_E.png,/experiment/tangram_D.png,/experiment/tangram_J.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_K.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,0.8200000000000002,listener,/experiment/tangram_J.png,70481,17569,true
XMPT88bYYXsSiyAwp,,2021-05-07T21:53:46Z,,,,2021-05-07T23:00:54Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:45:41Z,"/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_A.png,/experiment/tangram_D.png,/experiment/tangram_C.png,/experiment/tangram_H.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_F.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.4200000000000013,listener,/experiment/tangram_J.png,92863,36475,true
BuSWAyDMpCL75Xbxi,,2021-05-07T21:57:10Z,,,,2021-05-07T22:02:10Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T21:45:41Z,,,,,,,,,,,
dGMBf4yW6G354yaAa,,2021-05-07T21:59:21Z,,,,2021-05-07T22:02:10Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T21:46:15Z,,,,,,,,,,,
gzCMWejq34wPfuvL2,,2021-05-07T21:54:32Z,,,,2021-05-07T23:00:53Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:47:36Z,"/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_B.png,/experiment/tangram_E.png,/experiment/tangram_L.png,/experiment/tangram_F.png,/experiment/tangram_G.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.5000000000000013,listener,/experiment/tangram_J.png,11030,36012,true
46tTu22vBHXZdnncy,,2021-05-07T21:54:15Z,,,,2021-05-07T23:00:53Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:48:13Z,"/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Repi,/avatars/jdenticon/Samuel,#8138A8,2.4600000000000013,speaker,false,false,35970,true
7MRdzejcQYkMffaqf,,,,,,2021-05-07T22:02:10Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T21:51:06Z,,,,,,,,,,,
BTPp2sTbMDmKLi6mX,,2021-05-07T22:20:03Z,,,,2021-05-07T22:25:03Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T22:16:38Z,,,,,,,,,,,
bMLJ2WHg53oCNeS5f,,,,,,2021-05-07T22:25:03Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T22:22:24Z,,,,,,,,,,,
aGQoTZ2j6XtnRsAmq,,2021-05-07T23:19:33Z,,,,2021-05-07T23:30:29Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T23:14:03Z,"/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_G.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_C.png,/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_K.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,0.3466666666666666,listener,false,false,18507,true
twdGsxmqwp6p4fTkm,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:09Z,,,,,,,,,,,
Hy3Ns8dTnNNFyByPq,,2021-05-07T23:18:17Z,,,ExitSurvey,2021-05-08T00:18:13Z,finished,,,,2021-05-07T23:14:11Z,"/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_A.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6000000000000014,listener,/experiment/tangram_G.png,13217,,
Y3ATEvaw2Ex9TyTaM,,2021-05-07T23:17:27Z,,,ExitSurvey,2021-05-08T00:15:21Z,finished,,,,2021-05-07T23:14:14Z,"/experiment/tangram_L.png,/experiment/tangram_G.png,/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.4000000000000017,speaker,false,false,,
YisDn9qApPgZZysmj,,2021-05-07T23:21:18Z,,,ExitSurvey,2021-05-08T00:19:41Z,finished,,,,2021-05-07T23:14:14Z,"/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_K.png,/experiment/tangram_L.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_B.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Repi,/avatars/jdenticon/Samuel,#8138A8,2.6266666666666683,speaker,false,false,,
YBRbejL9Yadct9Kxi,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:20Z,,,,,,,,,,,
xD95K6KQ55h8QPqy4,,2021-05-07T23:19:39Z,,,,2021-05-07T23:30:29Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T23:14:20Z,"/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_G.png,/experiment/tangram_K.png,/experiment/tangram_L.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_A.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,0.32,speaker,false,false,17397,true
i9vXX6uJA5obj9Eyb,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:22Z,,,,,,,,,,,
