row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,numPlayers,text,playerId,target,role,countCorrect,speaker,submitted,is.chitchat
7hkQitvpzWzLYmqsQ,0,"oHJqKk7mnHQXxo6bR,Pn38JXdLSF3jWmBR3",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,0,0,0,4,ok so its kind of like a dog lying down,qZYMtuyj2SBfZk8XH,/experiment/tangram_G.png,speaker,0,qZYMtuyj2SBfZk8XH,TRUE,FALSE
7hkQitvpzWzLYmqsQ,0,"oHJqKk7mnHQXxo6bR,Pn38JXdLSF3jWmBR3",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,0,0,0,4,its a long shape on the bottom of the square with a triangle just in front and 2 shapes on top,qZYMtuyj2SBfZk8XH,/experiment/tangram_G.png,speaker,0,qZYMtuyj2SBfZk8XH,TRUE,FALSE
7hkQitvpzWzLYmqsQ,0,"oHJqKk7mnHQXxo6bR,Pn38JXdLSF3jWmBR3",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,0,0,0,4,fully down or streching ?,ieBYKaxXNCy2QcwJj,/experiment/tangram_G.png,listener,0,qZYMtuyj2SBfZk8XH,TRUE,FALSE
tywCoAdX8FZS6pxkb,1,"c2iyJTYwsrXsGAGfL,LXoXMwkLzxoyR3Pfk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,0,1,4,ok so its like a guy sort of crouching with his hands folded,qZYMtuyj2SBfZk8XH,/experiment/tangram_L.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
tywCoAdX8FZS6pxkb,1,"c2iyJTYwsrXsGAGfL,LXoXMwkLzxoyR3Pfk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,0,1,4,idk how to describe stuff good sorry,qZYMtuyj2SBfZk8XH,/experiment/tangram_L.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
tywCoAdX8FZS6pxkb,1,"c2iyJTYwsrXsGAGfL,LXoXMwkLzxoyR3Pfk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,0,1,4,facing right or left?,wXsGgzkQgoofFhxwk,/experiment/tangram_L.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
tywCoAdX8FZS6pxkb,1,"c2iyJTYwsrXsGAGfL,LXoXMwkLzxoyR3Pfk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,0,1,4,right,qZYMtuyj2SBfZk8XH,/experiment/tangram_L.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
tywCoAdX8FZS6pxkb,1,"c2iyJTYwsrXsGAGfL,LXoXMwkLzxoyR3Pfk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,0,1,4,like 2 rhombuses on the bottom with a square on that a triangle to the right and a diamond on top,qZYMtuyj2SBfZk8XH,/experiment/tangram_L.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
tywCoAdX8FZS6pxkb,1,"c2iyJTYwsrXsGAGfL,LXoXMwkLzxoyR3Pfk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,0,1,4,but the triangle isnt small,qZYMtuyj2SBfZk8XH,/experiment/tangram_L.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
tywCoAdX8FZS6pxkb,1,"c2iyJTYwsrXsGAGfL,LXoXMwkLzxoyR3Pfk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,0,1,4,thanks,hv4nKRCaDiRgPQjY4,/experiment/tangram_L.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,its like an angel flying,qZYMtuyj2SBfZk8XH,/experiment/tangram_C.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,its like a rhombus with diamond in the top corners and a diamond for the head,qZYMtuyj2SBfZk8XH,/experiment/tangram_C.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,so it looks like a guy with wings,qZYMtuyj2SBfZk8XH,/experiment/tangram_C.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,square body with two arms out?,wXsGgzkQgoofFhxwk,/experiment/tangram_C.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,no like its leaning left,qZYMtuyj2SBfZk8XH,/experiment/tangram_C.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,"are the arms up to the side of the head, or below",hv4nKRCaDiRgPQjY4,/experiment/tangram_C.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,above,qZYMtuyj2SBfZk8XH,/experiment/tangram_C.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,ace,hv4nKRCaDiRgPQjY4,/experiment/tangram_C.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,the guy is tilted to the left?,ieBYKaxXNCy2QcwJj,/experiment/tangram_C.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,0,2,4,yep,qZYMtuyj2SBfZk8XH,/experiment/tangram_C.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
wvNeRNnimGQ5QqZT5,3,"PWKAaTG7xJeF4xc9E,CqhHT5SxXqb3DmRjm",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,3,0,3,4,ok its like a guy looking left carrying a box,qZYMtuyj2SBfZk8XH,/experiment/tangram_D.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
wvNeRNnimGQ5QqZT5,3,"PWKAaTG7xJeF4xc9E,CqhHT5SxXqb3DmRjm",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,3,0,3,4,in his arms or on his back,wXsGgzkQgoofFhxwk,/experiment/tangram_D.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
wvNeRNnimGQ5QqZT5,3,"PWKAaTG7xJeF4xc9E,CqhHT5SxXqb3DmRjm",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,3,0,3,4,in his arms,qZYMtuyj2SBfZk8XH,/experiment/tangram_D.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZND2Z6M7fm8mjgBxL,4,"s9mfvyrLXmqNJLgh3,9YwuPnnc5CZ8iRh7j",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,4,0,4,4,ok so its like a guy with a thick back looking right with one arm out to the right,qZYMtuyj2SBfZk8XH,/experiment/tangram_J.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZND2Z6M7fm8mjgBxL,4,"s9mfvyrLXmqNJLgh3,9YwuPnnc5CZ8iRh7j",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,4,0,4,4,is his whole left side completely straight down?,hv4nKRCaDiRgPQjY4,/experiment/tangram_J.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZND2Z6M7fm8mjgBxL,4,"s9mfvyrLXmqNJLgh3,9YwuPnnc5CZ8iRh7j",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,4,0,4,4,like there is a box and a little triangle to the right underneath and a little triangle on the top right and a diamond on top of that,qZYMtuyj2SBfZk8XH,/experiment/tangram_J.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZND2Z6M7fm8mjgBxL,4,"s9mfvyrLXmqNJLgh3,9YwuPnnc5CZ8iRh7j",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,4,0,4,4,his left side comes out a bit,qZYMtuyj2SBfZk8XH,/experiment/tangram_J.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZND2Z6M7fm8mjgBxL,4,"s9mfvyrLXmqNJLgh3,9YwuPnnc5CZ8iRh7j",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,4,0,4,4,like past the diamond,qZYMtuyj2SBfZk8XH,/experiment/tangram_J.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZND2Z6M7fm8mjgBxL,4,"s9mfvyrLXmqNJLgh3,9YwuPnnc5CZ8iRh7j",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,4,0,4,4,ok,hv4nKRCaDiRgPQjY4,/experiment/tangram_J.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
GhfMqpAd2L65PojLv,5,"timiA5wXxWrpKQNFv,DXKb6R9NJgN5i32vR",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,5,0,5,4,ok its like a guy facing left with his head to the right over his back and a leg out to the left,qZYMtuyj2SBfZk8XH,/experiment/tangram_A.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
GhfMqpAd2L65PojLv,5,"timiA5wXxWrpKQNFv,DXKb6R9NJgN5i32vR",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,5,0,5,4,his arms are level with his head,qZYMtuyj2SBfZk8XH,/experiment/tangram_A.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
GhfMqpAd2L65PojLv,5,"timiA5wXxWrpKQNFv,DXKb6R9NJgN5i32vR",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,5,0,5,4,his head comes past the right side of his body by a bit,qZYMtuyj2SBfZk8XH,/experiment/tangram_A.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
GhfMqpAd2L65PojLv,5,"timiA5wXxWrpKQNFv,DXKb6R9NJgN5i32vR",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,5,0,5,4,its the only one with a leg out to the left,qZYMtuyj2SBfZk8XH,/experiment/tangram_A.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
eQYrDKSNDhnyw45fb,6,"s8W2Ry4eMtdPCgoH7,gvpCCfu7iMXYSzE5m",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,6,0,6,4,ok so its a guy sitting with his arms out,qZYMtuyj2SBfZk8XH,/experiment/tangram_B.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
eQYrDKSNDhnyw45fb,6,"s8W2Ry4eMtdPCgoH7,gvpCCfu7iMXYSzE5m",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,6,0,6,4,the two triangles go out either side just bellow the head,qZYMtuyj2SBfZk8XH,/experiment/tangram_B.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
eQYrDKSNDhnyw45fb,6,"s8W2Ry4eMtdPCgoH7,gvpCCfu7iMXYSzE5m",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,6,0,6,4,"the triangle on the right comes away from the ""body"" a bit",qZYMtuyj2SBfZk8XH,/experiment/tangram_B.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
eQYrDKSNDhnyw45fb,6,"s8W2Ry4eMtdPCgoH7,gvpCCfu7iMXYSzE5m",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,6,0,6,4,thanks,hv4nKRCaDiRgPQjY4,/experiment/tangram_B.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
eQYrDKSNDhnyw45fb,6,"s8W2Ry4eMtdPCgoH7,gvpCCfu7iMXYSzE5m",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,6,0,6,4,he has one foot out to the left,qZYMtuyj2SBfZk8XH,/experiment/tangram_B.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
KJgjvsp8DnR3A94tR,7,"ehBxcm45BCeB56KuF,Nyi2xSMgsw5SFG88w",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,7,0,7,4,its a guy sitting with his knees up facing left,qZYMtuyj2SBfZk8XH,/experiment/tangram_F.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
uXWZJ2kzSPSBLEaNa,8,"YWaC7BMtdcTf8wMDQ,HBWvgQYaJRLSip7kP",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,8,0,8,4,oh no,qZYMtuyj2SBfZk8XH,/experiment/tangram_K.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,TRUE
uXWZJ2kzSPSBLEaNa,8,"YWaC7BMtdcTf8wMDQ,HBWvgQYaJRLSip7kP",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,8,0,8,4,its a diamond on a diamond with a triangle out to the right,qZYMtuyj2SBfZk8XH,/experiment/tangram_K.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,FALSE
uXWZJ2kzSPSBLEaNa,8,"YWaC7BMtdcTf8wMDQ,HBWvgQYaJRLSip7kP",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,8,0,8,4,there is a right angled triangle to the left,qZYMtuyj2SBfZk8XH,/experiment/tangram_K.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,FALSE
uXWZJ2kzSPSBLEaNa,8,"YWaC7BMtdcTf8wMDQ,HBWvgQYaJRLSip7kP",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,8,0,8,4,looka like a dog looking up with diamond on top ?,wXsGgzkQgoofFhxwk,/experiment/tangram_K.png,listener,2,qZYMtuyj2SBfZk8XH,TRUE,FALSE
uXWZJ2kzSPSBLEaNa,8,"YWaC7BMtdcTf8wMDQ,HBWvgQYaJRLSip7kP",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,8,0,8,4,no i dont think so,qZYMtuyj2SBfZk8XH,/experiment/tangram_K.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,TRUE
uXWZJ2kzSPSBLEaNa,8,"YWaC7BMtdcTf8wMDQ,HBWvgQYaJRLSip7kP",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,8,0,8,4,like a duck looking right with a diamond on top,qZYMtuyj2SBfZk8XH,/experiment/tangram_K.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,9,0,9,4,on its like a rabbit looking right,qZYMtuyj2SBfZk8XH,/experiment/tangram_E.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,9,0,9,4,his head is kind of square,qZYMtuyj2SBfZk8XH,/experiment/tangram_E.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,9,0,9,4,please elaborate,ieBYKaxXNCy2QcwJj,/experiment/tangram_E.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,9,0,9,4,and the body is two triangles,qZYMtuyj2SBfZk8XH,/experiment/tangram_E.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,9,0,9,4,its lying down,qZYMtuyj2SBfZk8XH,/experiment/tangram_E.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,9,0,9,4,2 triangles,qZYMtuyj2SBfZk8XH,/experiment/tangram_E.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,9,0,9,4,square on that looking right. 2 triangle ears on top,qZYMtuyj2SBfZk8XH,/experiment/tangram_E.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,9,0,9,4,i see thanks,ieBYKaxXNCy2QcwJj,/experiment/tangram_E.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,10,0,10,4,its like a guy sitting cross legged looking right,qZYMtuyj2SBfZk8XH,/experiment/tangram_H.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,10,0,10,4,with or without arms,ieBYKaxXNCy2QcwJj,/experiment/tangram_H.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,10,0,10,4,there is a triangle to the right then a straight box with a diamond on top,qZYMtuyj2SBfZk8XH,/experiment/tangram_H.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,10,0,10,4,without arms,qZYMtuyj2SBfZk8XH,/experiment/tangram_H.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,10,0,10,4,an upside down trapezium on the bottom?,wXsGgzkQgoofFhxwk,/experiment/tangram_H.png,listener,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,10,0,10,4,yeah,qZYMtuyj2SBfZk8XH,/experiment/tangram_H.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,TRUE
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,10,0,10,4,with a triangle point off it to the right,qZYMtuyj2SBfZk8XH,/experiment/tangram_H.png,speaker,3,qZYMtuyj2SBfZk8XH,TRUE,FALSE
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,11,0,11,4,its a guy looking left with his foot behind him,qZYMtuyj2SBfZk8XH,/experiment/tangram_I.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,FALSE
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,11,0,11,4,like kicking up behind him,qZYMtuyj2SBfZk8XH,/experiment/tangram_I.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,FALSE
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,11,0,11,4,standing on one leg/,wXsGgzkQgoofFhxwk,/experiment/tangram_I.png,listener,2,qZYMtuyj2SBfZk8XH,TRUE,FALSE
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,11,0,11,4,with two triangles for arms ?,ieBYKaxXNCy2QcwJj,/experiment/tangram_I.png,listener,2,qZYMtuyj2SBfZk8XH,TRUE,FALSE
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,11,0,11,4,yeah,qZYMtuyj2SBfZk8XH,/experiment/tangram_I.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,TRUE
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,11,0,11,4,yeah,qZYMtuyj2SBfZk8XH,/experiment/tangram_I.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,TRUE
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,11,0,11,4,yeah,qZYMtuyj2SBfZk8XH,/experiment/tangram_I.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,TRUE
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,11,0,11,4,yeah,qZYMtuyj2SBfZk8XH,/experiment/tangram_I.png,speaker,2,qZYMtuyj2SBfZk8XH,TRUE,TRUE
HX5igFXuzLSrXMCEk,12,"GRvQhXQZXqikFzyru,qeA6sgZktaB8JF6Ym",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,0,1,12,4,bunny with two triangles for for ears facing the right,ieBYKaxXNCy2QcwJj,/experiment/tangram_E.png,speaker,3,ieBYKaxXNCy2QcwJj,TRUE,FALSE
kmEHvdcjxm4QYgZfq,13,"jgNQ6tJRERnfDR8Pf,NkA2McQPjsPrmoXQz",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,1,13,4,person kneeling like she is praying facing to the right,ieBYKaxXNCy2QcwJj,/experiment/tangram_K.png,speaker,1,ieBYKaxXNCy2QcwJj,TRUE,FALSE
kmEHvdcjxm4QYgZfq,13,"jgNQ6tJRERnfDR8Pf,NkA2McQPjsPrmoXQz",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,1,13,4,with a triangle behind her?,qZYMtuyj2SBfZk8XH,/experiment/tangram_K.png,listener,1,ieBYKaxXNCy2QcwJj,TRUE,FALSE
kmEHvdcjxm4QYgZfq,13,"jgNQ6tJRERnfDR8Pf,NkA2McQPjsPrmoXQz",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,1,1,13,4,a small triangle,ieBYKaxXNCy2QcwJj,/experiment/tangram_K.png,speaker,1,ieBYKaxXNCy2QcwJj,TRUE,FALSE
kWEKGZdw7g8scta2u,14,"QJhR4gPBijERZQ6C9,fcfLWjiZGy3n4Q2E7",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,1,14,4,Person is crouching with his arms out,ieBYKaxXNCy2QcwJj,/experiment/tangram_L.png,speaker,3,ieBYKaxXNCy2QcwJj,TRUE,FALSE
kWEKGZdw7g8scta2u,14,"QJhR4gPBijERZQ6C9,fcfLWjiZGy3n4Q2E7",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,1,14,4,he is facing to the right,ieBYKaxXNCy2QcwJj,/experiment/tangram_L.png,speaker,3,ieBYKaxXNCy2QcwJj,TRUE,FALSE
kWEKGZdw7g8scta2u,14,"QJhR4gPBijERZQ6C9,fcfLWjiZGy3n4Q2E7",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,1,14,4,more?,qZYMtuyj2SBfZk8XH,/experiment/tangram_L.png,listener,3,ieBYKaxXNCy2QcwJj,TRUE,TRUE
kWEKGZdw7g8scta2u,14,"QJhR4gPBijERZQ6C9,fcfLWjiZGy3n4Q2E7",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,2,1,14,4,Triangle head,ieBYKaxXNCy2QcwJj,/experiment/tangram_L.png,speaker,3,ieBYKaxXNCy2QcwJj,TRUE,FALSE
YzPS8hLqZa9crihvC,15,"NMiyHhSQmwrsrMJSz,4YWTbttWWz63BjKih",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,3,1,15,4,the persons legs are facing the left but his head which is shaped almost like the box is facing to the right,ieBYKaxXNCy2QcwJj,/experiment/tangram_A.png,speaker,3,ieBYKaxXNCy2QcwJj,TRUE,FALSE
YzPS8hLqZa9crihvC,15,"NMiyHhSQmwrsrMJSz,4YWTbttWWz63BjKih",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,3,1,15,4,more?,qZYMtuyj2SBfZk8XH,/experiment/tangram_A.png,listener,3,ieBYKaxXNCy2QcwJj,TRUE,TRUE
YzPS8hLqZa9crihvC,15,"NMiyHhSQmwrsrMJSz,4YWTbttWWz63BjKih",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,3,1,15,4,it is like he is walking to the left,ieBYKaxXNCy2QcwJj,/experiment/tangram_A.png,speaker,3,ieBYKaxXNCy2QcwJj,TRUE,FALSE
YzPS8hLqZa9crihvC,15,"NMiyHhSQmwrsrMJSz,4YWTbttWWz63BjKih",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,3,1,15,4,is it a bit like the thriller dance,hv4nKRCaDiRgPQjY4,/experiment/tangram_A.png,listener,3,ieBYKaxXNCy2QcwJj,TRUE,FALSE
